VEHICULO;FECHA_ENTRADA;FECHA_SALIDA;dif_minutos;DISTANCIA_TOTAL;consumo_TOTAL;SOC_ENTRADA;SOC_SALIDA;DIF_SOC;N_Ordenes
33;2018-06-10 22:32:01.930;2018-06-07 18:37:09.927;4555;36943;-2898315;18;89;71;18
39;2018-06-11 10:15:10.810;2018-06-08 16:49:01.250;3926;30;-2481309;34;89;55;18
36;2018-06-11 21:20:43.553;2018-06-11 03:23:29.023;1077;14899547;-696883837;34;100;66;86
31;2018-06-12 00:47:55.333;2018-06-11 04:53:04.780;1194;9772144;-492475963;34;100;66;83
37;2018-06-12 09:56:11.400;2018-06-11 17:49:32.957;967;11731702;-574909870;34;89;55;62
43;2018-06-12 13:24:08.617;2018-06-11 21:49:07.367;935;4605770;-194849550;33;89;56;60
41;2018-06-13 04:41:50.887;2018-06-12 10:31:55.490;1090;134;-6531590;39;89;50;63
37;2018-06-13 06:20:48.570;2018-06-12 11:22:49.607;1138;2893692;-156684469;33;89;56;61
32;2018-06-13 08:27:09.763;2018-06-12 17:00:59.187;927;2722620;-127925493;33;89;56;65
36;2018-06-13 13:47:59.440;2018-06-12 17:16:08.507;1231;10978559;-596854305;33;89;56;60
35;2018-06-14 01:28:21.017;2018-06-13 09:30:57.437;958;10778168;-507439852;34;89;55;51
37;2018-06-14 04:24:55.557;2018-06-13 07:52:25.620;1232;6983819;-381729937;32;89;57;65
42;2018-06-14 12:42:21.690;2018-06-13 16:33:43.270;1209;9655002;-584719566;33;89;56;58
41;2018-06-14 17:32:38.247;2018-06-13 09:19:56.000;1933;4831521;-220150108;34;89;55;59
40;2018-06-14 18:20:01.390;2018-06-14 06:15:38.117;725;13047000;-577701509;34;89;55;73
31;2018-06-14 20:48:24.147;2018-06-14 05:59:09.793;889;12724204;-596449372;33;89;56;66
32;2018-06-14 21:35:12.537;2018-06-14 04:23:22.757;1032;-80;-1087777;34;89;55;67
36;2018-06-15 12:38:22.643;2018-06-14 12:38:34.167;1440;12121148;-680726631;33;92;59;76
36;2018-06-15 12:51:42.527;2018-06-14 12:38:34.167;1453;2380;-404600;33;92;59;76
40;2018-06-15 13:43:37.410;2018-06-14 19:53:26.937;1070;11293659;-559546345;34;89;55;54
33;2018-06-15 14:57:42.500;2018-06-14 21:35:13.833;1042;3251112;-130884686;34;89;55;61
33;2018-06-15 14:59:47.733;2018-06-14 21:35:13.833;1044;54;-582909;34;89;55;61
44;2018-06-15 22:56:00.483;2018-06-14 18:26:15.257;1710;10856582;-662477656;33;89;56;52
32;2018-06-17 22:28:01.730;2018-06-15 14:39:39.020;3349;135741;-6975181;44;89;45;34
43;2018-06-18 02:27:16.813;2018-06-16 02:53:37.750;2854;-27;-1824136;39;89;50;6
31;2018-06-18 04:34:43.107;2018-06-15 17:44:04.477;3530;3604838;-659230705;34;91;57;20
32;2018-06-18 07:02:14.433;2018-06-15 14:39:39.020;3863;1372378;-125081807;32;89;57;38
31;2018-06-18 07:13:11.260;2018-06-15 17:44:04.477;3689;0;1645282;34;91;57;20
43;2018-06-18 07:33:59.683;2018-06-16 02:53:37.750;3160;644003;-64019557;34;89;55;8
43;2018-06-18 07:36:40.827;2018-06-16 02:53:37.750;3163;-444;2226921;34;89;55;8
35;2018-06-18 10:22:36.237;2018-06-15 13:54:37.250;4108;5041848;-271613110;34;89;55;24
44;2018-06-18 14:19:22.937;2018-06-16 00:18:59.900;3721;19;2254348;33;89;56;40
37;2018-06-18 15:47:40.703;2018-06-16 06:11:45.143;3456;11268552;-549159050;34;89;55;60
39;2018-06-18 20:51:02.363;2018-06-18 03:27:50.270;1044;14309413;-663153670;34;100;66;84
31;2018-06-19 02:15:54.210;2018-06-15 17:44:04.477;4831;8167655;-426754889;33;91;58;113
41;2018-06-20 03:17:22.293;2018-06-18 14:43:54.027;2194;5320975;-554749667;33;89;56;39
37;2018-06-20 06:19:25.563;2018-06-19 13:27:41.140;1012;10462775;-532554597;34;89;55;58
32;2018-06-20 07:00:34.937;2018-06-19 14:27:12.650;993;1223263;-62360310;33;89;56;59
34;2018-06-20 11:27:04.933;2018-06-06 20:40:41.280;19607;-1392;-586007;34;89;55;118
37;2018-06-20 20:41:57.720;2018-06-20 07:37:02.160;784;4046334;-200237489;33;89;56;60
36;2018-06-20 21:17:10.483;2018-06-20 11:49:59.537;568;7541845;-379301396;34;68;34;45
44;2018-06-21 01:24:04.300;2018-06-20 10:38:09.037;886;7120586;-388487686;33;89;56;68
42;2018-06-21 05:50:22.783;2018-06-20 09:49:10.783;1201;10382407;-604031311;34;89;55;57
32;2018-06-21 06:18:52.027;2018-06-20 08:18:46.120;1320;500;662644;37;89;52;43
32;2018-06-21 07:45:26.883;2018-06-20 08:18:46.120;1407;1322952;-64520215;34;89;55;51
34;2018-06-21 18:11:50.540;2018-06-21 13:39:04.343;272;1066107;-52319943;33;48;15;23
44;2018-06-21 22:52:25.900;2018-06-21 02:50:22.797;1202;-1284;1130624;85;89;4;62
42;2018-06-22 03:23:57.087;2018-06-21 07:24:45.820;1199;-150;-996291;34;89;55;65
42;2018-06-22 03:25:12.527;2018-06-21 07:24:45.820;1201;909;-410239;34;89;55;65
37;2018-06-25 06:42:11.430;2018-06-22 14:52:01.097;3830;35;-1067814;33;89;56;45
33;2018-06-25 09:24:51.717;2018-06-22 09:29:17.793;4315;2600075;-205611461;34;89;55;41
33;2018-06-25 09:36:00.013;2018-06-22 09:29:17.793;4327;694;-1870273;34;89;55;41
34;2018-06-25 10:30:51.183;2018-06-22 16:33:52.603;3957;33;-674315;34;89;55;43
39;2018-06-25 17:24:18.220;2018-06-22 19:02:34.970;4222;2003264;-95839318;33;89;56;56
35;2018-06-25 23:49:39.380;2018-06-25 00:03:26.777;1426;3697458;-214917193;32;89;57;74
38;2018-06-26 09:32:07.220;2018-06-25 16:14:19.967;1038;11641691;-597280907;33;89;56;67
33;2018-06-26 12:40:21.277;2018-06-25 19:04:08.200;1056;334;-611801;34;89;55;58
32;2018-06-26 13:27:15.890;2018-06-25 16:04:05.410;1283;1258909;-52863440;33;89;56;52
32;2018-06-26 13:40:13.283;2018-06-25 16:04:05.410;1296;26;610647;33;89;56;52
34;2018-06-26 20:16:50.280;2018-06-26 05:01:15.593;915;3952882;-207536184;34;89;55;67
42;2018-06-26 22:22:44.320;2018-06-26 08:44:15.047;818;12830210;-638853436;34;89;55;78
35;2018-06-27 07:32:18.747;2018-06-26 16:17:45.300;915;84574;-2417345;34;89;55;49
35;2018-06-27 07:36:10.220;2018-06-26 16:17:45.300;919;100;-1243287;34;89;55;49
32;2018-06-27 07:44:51.520;2018-06-26 16:07:08.067;937;1412369;-71582422;34;89;55;66
40;2018-06-27 08:06:39.360;2018-06-26 13:19:36.177;1127;2003928;-90482449;34;86;52;71
38;2018-06-27 10:56:38.893;2018-06-26 11:03:54.807;1433;6477369;-286983232;33;89;56;107
31;2018-06-27 14:00:22.517;2018-06-26 17:21:44.583;1239;2746980;-145265743;33;89;56;60
39;2018-06-27 15:52:43.240;2018-06-26 14:33:29.993;1519;190;-849108;34;89;55;74
39;2018-06-27 15:59:39.083;2018-06-26 14:33:29.993;1526;63;1910659;34;89;55;74
34;2018-06-27 19:52:28.430;2018-06-26 21:46:01.190;1326;0;-619044;33;89;56;55
37;2018-06-28 00:09:28.907;2018-06-27 10:08:00.403;841;12171454;-558865144;34;89;55;65
41;2018-06-28 04:11:37.003;2018-06-27 07:54:17.683;1217;12085831;-657216078;34;99;65;75
33;2018-06-28 05:45:45.863;2018-06-27 12:33:41.380;1032;10277350;-520504852;34;89;55;55
31;2018-06-28 08:06:00.683;2018-06-27 15:57:58.187;969;12327716;-603643117;34;89;55;72
39;2018-06-28 08:07:48.847;2018-06-27 17:15:57.523;892;10;-605259;34;89;55;60
40;2018-06-28 08:15:03.853;2018-06-27 10:03:47.490;1332;11188290;-604892322;33;89;56;53
40;2018-06-28 08:37:53.140;2018-06-27 10:03:47.490;1354;28;1566953;33;89;56;53
35;2018-06-28 14:41:41.790;2018-06-28 09:14:02.587;327;2696922;-139605396;31;52;21;20
42;2018-06-28 15:37:04.570;2018-06-27 19:42:12.140;1195;11529462;-630811280;34;89;55;68
39;2018-06-29 09:47:38.267;2018-06-28 09:13:38.390;1474;1911670;-233259428;34;74;40;25
34;2018-07-02 10:03:27.323;2018-06-28 10:54:13.363;5709;-148;-852278;33;89;56;55
42;2018-07-02 18:02:26.297;2018-06-28 23:38:10.790;5424;603848;-26526311;34;89;55;64
39;2018-07-02 20:58:01.883;2018-06-29 11:06:04.850;4912;10069692;-491684704;31;89;58;55
36;2018-07-03 08:52:00.470;2018-07-02 10:34:46.370;1338;10021540;-581447137;33;89;56;62
41;2018-07-03 11:12:36.247;2018-07-02 14:37:42.710;1235;12439305;-671194422;33;100;67;71
44;2018-07-03 14:27:27.633;2018-07-02 21:09:58.450;1038;4457316;-209169598;33;89;56;65
33;2018-07-03 18:51:59.947;2018-07-02 23:26:20.500;1165;9549051;-514005350;33;89;56;57
34;2018-07-03 21:38:55.593;2018-07-03 08:12:27.677;806;143983;-7163177;34;89;55;79
36;2018-07-04 06:53:42.187;2018-07-03 10:52:04.480;1201;4682725;-271460295;34;89;55;70
34;2018-07-04 13:20:29.773;2018-07-03 23:24:47.977;836;1598648;-74476539;34;89;55;73
42;2018-07-04 14:24:15.240;2018-07-03 13:38:41.647;1486;1372452;-59109164;33;93;60;107
38;2018-07-05 04:11:50.450;2018-07-04 03:40:35.130;1471;9844750;-577344851;32;89;57;64
33;2018-07-05 07:49:21.813;2018-07-04 14:03:24.990;1066;6788112;-354502574;33;89;56;66
34;2018-07-05 10:25:59.140;2018-07-04 15:26:31.223;1139;10008137;-549430114;34;89;55;70
42;2018-07-05 14:23:27.393;2018-07-05 02:27:12.507;716;263838;-11311212;33;89;56;69
40;2018-07-05 23:04:54.480;2018-07-05 09:00:04.527;844;12545192;-589107028;34;89;55;78
41;2018-07-06 07:27:46.480;2018-07-05 01:19:09.683;1808;2378622;-109223365;33;89;56;43
37;2018-07-06 12:51:32.023;2018-07-05 19:25:02.257;1046;3808572;-166795544;34;89;55;63
32;2018-07-06 22:31:14.690;2018-07-02 16:54:48.687;6097;1283459;-111509532;33;89;56;41
33;2018-07-09 12:49:05.573;2018-07-06 19:29:21.380;3920;5663650;-234994710;33;89;56;49
33;2018-07-09 12:50:20.447;2018-07-06 19:29:21.380;3921;6;-326502;33;89;56;49
37;2018-07-10 02:20:10.720;2018-07-09 03:39:34.033;1361;14630431;-712037818;33;100;67;81
41;2018-07-10 05:06:13.833;2018-07-09 09:04:05.730;1202;11003508;-557836311;34;89;55;57
32;2018-07-10 06:25:36.627;2018-07-09 13:48:58.357;997;9707300;-501005414;33;89;56;55
32;2018-07-10 06:28:25.433;2018-07-09 13:48:58.357;1000;65427;-693987;33;89;56;55
32;2018-07-10 06:52:11.453;2018-07-09 13:48:58.357;1024;-9;-617995;33;89;56;55
39;2018-07-10 06:59:57.080;2018-07-09 15:12:14.137;947;10213596;-519876238;34;89;55;69
38;2018-07-10 07:48:08.300;2018-07-09 14:04:21.823;1064;0;-330807;33;89;56;63
31;2018-07-10 11:01:20.210;2018-07-09 20:20:05.443;881;12068067;-575500730;34;89;55;72
31;2018-07-10 11:28:02.530;2018-07-09 20:20:05.443;908;-50;-4632550;34;89;55;72
31;2018-07-10 12:06:56.003;2018-07-09 20:20:05.443;946;2;-4824785;34;89;55;72
31;2018-07-10 12:07:55.090;2018-07-09 20:20:05.443;947;-4568;-582252;34;89;55;72
34;2018-07-10 12:57:00.710;2018-07-09 17:07:20.137;1190;130747;-4024075;34;100;66;65
34;2018-07-10 13:21:13.270;2018-07-09 17:07:20.137;1214;11;-910709;34;100;66;65
34;2018-07-10 13:23:11.727;2018-07-09 17:07:20.137;1216;0;279298;34;100;66;65
42;2018-07-10 13:38:35.500;2018-07-09 16:15:52.430;1283;21753;-1023436;33;89;56;87
37;2018-07-10 16:04:33.110;2018-07-10 03:46:00.160;738;13982910;-588857781;34;89;55;79
43;2018-07-10 23:56:18.700;2018-07-10 11:09:00.877;767;5819504;-256158151;34;89;55;76
34;2018-07-11 00:01:32.417;2018-07-10 14:06:55.720;595;3482258;-216506094;33;57;24;18
39;2018-07-11 07:18:27.950;2018-07-10 08:30:26.727;1368;34;-401394;34;89;55;55
42;2018-07-11 09:33:51.690;2018-07-10 15:35:07.593;1078;9903838;-583605054;34;89;55;69
32;2018-07-11 09:41:43.470;2018-07-10 19:43:56.010;838;2030699;-89726500;33;89;56;67
35;2018-07-11 12:53:18.410;2018-07-11 07:50:25.773;303;5964032;-232828298;34;59;25;35
33;2018-07-11 14:32:07.793;2018-07-11 00:38:03.440;834;137;-388871;33;89;56;78
33;2018-07-11 14:32:55.870;2018-07-11 00:38:03.440;834;64061;-471775;33;89;56;78
34;2018-07-11 15:02:08.327;2018-07-11 01:25:00.870;817;4385049;-190758656;34;89;55;44
31;2018-07-12 05:51:05.623;2018-07-11 09:19:50.957;1232;-32;-1189673;33;89;56;68
31;2018-07-12 05:53:05.360;2018-07-11 09:19:50.957;1234;224;-794251;33;89;56;68
31;2018-07-12 06:04:44.803;2018-07-11 09:19:50.957;1245;26;-421056;33;89;56;68
37;2018-07-12 07:22:08.780;2018-07-11 11:48:23.827;1174;11644557;-593316909;34;89;55;66
40;2018-07-12 08:07:35.480;2018-07-11 13:03:05.507;1144;5333777;-246152285;34;99;65;82
35;2018-07-12 08:48:05.480;2018-07-11 14:39:29.370;1089;1703;-325161;34;89;55;63
31;2018-07-12 09:16:08.843;2018-07-12 08:49:53.097;27;-28;-299830;31;33;2;0
43;2018-07-13 01:48:52.800;2018-07-12 10:59:19.353;889;-318;-947119;33;89;56;59
39;2018-07-13 03:45:00.997;2018-07-12 10:19:58.780;1046;949746;-46676473;33;89;56;62
34;2018-07-13 03:54:07.720;2018-07-12 11:31:54.050;983;762205;-63887638;33;89;56;39
36;2018-07-13 04:52:02.053;2018-07-07 00:24:24.973;8908;465;-3001641;34;89;55;83
36;2018-07-13 05:14:06.867;2018-07-07 00:24:24.973;8930;19563;-4554586;34;89;55;83
39;2018-07-13 06:20:32.917;2018-07-13 05:05:14.130;75;51594;-12961653;77;79;2;0
31;2018-07-13 08:54:03.537;2018-07-12 10:57:24.310;1317;11170050;-607648506;33;89;56;58
31;2018-07-13 09:27:26.093;2018-07-12 10:57:24.310;1350;20;-4212438;33;89;56;58
31;2018-07-13 09:38:12.450;2018-07-12 10:57:24.310;1361;-70;-1994313;33;89;56;58
34;2018-07-13 11:42:01.000;2018-07-12 11:31:54.050;1451;344;-3979027;34;89;55;61
40;2018-07-13 11:57:24.983;2018-07-12 09:44:29.550;1573;4946004;-215674437;34;94;60;55
37;2018-07-13 20:14:32.413;2018-07-13 02:01:08.900;1093;3278406;-170030816;34;89;55;64
33;2018-07-13 22:18:30.210;2018-07-13 08:54:08.527;804;1218052;-67433228;34;89;55;61
38;2018-07-13 22:52:16.220;2018-07-12 16:56:57.650;1796;7511516;-557794794;33;89;56;41
39;2018-07-16 03:31:17.260;2018-07-13 06:44:59.237;4127;9;-1218972;30;89;59;51
44;2018-07-16 06:18:50.213;2018-07-16 06:18:03.693;0;698;-332372;16;17;1;0
44;2018-07-16 06:20:51.587;2018-07-16 06:18:03.693;2;83553;-1571678;15;17;2;0
38;2018-07-16 06:31:45.540;2018-07-12 16:56:57.650;5135;65456;-28611060;25;89;64;41
33;2018-07-16 07:02:42.597;2018-07-13 23:44:55.423;3318;157465;-451186821;34;89;55;0
31;2018-07-16 10:03:23.313;2018-07-13 12:36:24.390;4167;168;-2307586;33;89;56;50
36;2018-07-16 13:01:38.480;2018-07-13 12:42:24.590;4339;6542021;-390866549;34;89;55;49
36;2018-07-16 13:15:00.337;2018-07-13 12:42:24.590;4353;-10;-2583241;34;89;55;49
38;2018-07-16 20:18:06.770;2018-07-16 08:05:07.507;733;-15;-375940;34;89;55;73
38;2018-07-16 20:19:12.717;2018-07-16 08:05:07.507;734;-25;-323949;34;89;55;73
32;2018-07-17 02:06:14.613;2018-07-16 08:33:16.727;1053;11564546;-582389739;32;89;57;64
32;2018-07-17 02:45:14.273;2018-07-16 08:33:16.727;1092;407;-6869232;31;89;58;64
31;2018-07-17 07:15:47.493;2018-07-16 11:57:07.153;1158;0;-2552680;34;89;55;63
35;2018-07-17 09:12:34.680;2018-07-16 16:29:15.190;1003;3916723;-169963638;34;89;55;67
35;2018-07-17 09:23:27.957;2018-07-16 16:29:15.190;1014;-510;-3310860;34;89;55;67
37;2018-07-17 10:10:10.943;2018-07-16 16:35:58.160;1055;11568148;-582812828;34;89;55;73
38;2018-07-17 12:14:16.527;2018-07-16 22:22:20.640;832;80;-361991;34;89;55;71
36;2018-07-17 18:36:14.610;2018-07-16 15:58:22.820;1598;5656446;-276504425;33;89;56;129
34;2018-07-17 18:46:00.497;2018-07-17 07:35:25.767;671;6074529;-304810930;33;89;56;51
40;2018-07-18 06:36:41.840;2018-07-16 13:09:47.380;2487;65671;-16825118;33;99;66;74
31;2018-07-18 08:13:48.800;2018-07-17 08:44:39.320;1409;374;-2636492;34;89;55;55
44;2018-07-18 08:28:34.003;2018-07-16 08:33:46.223;2875;343353;-15166488;34;89;55;49
38;2018-07-18 10:34:56.180;2018-07-17 13:46:06.210;1248;9632826;-512399692;32;89;57;53
42;2018-07-18 11:59:54.280;2018-07-17 16:45:31.857;1154;5339722;-255280688;34;89;55;57
34;2018-07-18 12:04:13.420;2018-07-17 20:02:32.790;962;728510;-39654111;34;89;55;41
42;2018-07-18 12:08:05.830;2018-07-17 16:45:31.857;1163;-418;-567579;34;89;55;57
42;2018-07-18 13:48:54.510;2018-07-17 16:45:31.857;1263;65527;-715795;34;89;55;57
32;2018-07-18 17:12:27.437;2018-07-17 18:20:33.773;1372;-144;-1654065;30;89;59;56
32;2018-07-18 17:15:19.700;2018-07-17 18:20:33.773;1375;292;-1311983;30;89;59;56
34;2018-07-18 21:34:09.697;2018-07-18 13:05:49.977;509;3385562;-190935795;33;68;35;23
39;2018-07-19 07:26:31.567;2018-07-18 13:56:54.877;1050;6226296;-331762921;34;89;55;53
31;2018-07-19 19:24:35.503;2018-07-19 04:37:22.427;887;14523294;-658075417;34;89;55;78
44;2018-07-19 20:12:33.037;2018-07-19 05:41:45.310;871;11765903;-606954812;34;89;55;77
41;2018-07-19 20:33:27.337;2018-07-19 07:44:24.617;769;8751117;-442159554;33;81;48;49
41;2018-07-19 21:06:46.970;2018-07-19 07:44:24.617;802;-18;-5287856;33;81;48;49
35;2018-07-19 21:32:15.137;2018-07-19 06:20:18.830;912;672135;-35836681;32;89;57;65
32;2018-07-20 04:26:37.160;2018-07-19 12:41:11.397;945;594839;-56756640;33;89;56;59
38;2018-07-20 06:01:44.237;2018-07-18 12:08:10.700;2513;65356;-75527;31;89;58;99
37;2018-07-20 06:01:47.340;2018-07-19 08:05:35.420;1316;65390;-69415980;31;89;58;71
42;2018-07-20 06:07:25.337;2018-07-19 08:33:42.093;1294;0;-111601;33;89;56;78
43;2018-07-20 07:00:29.760;2018-07-19 08:56:53.110;1324;8473352;-488542923;33;89;56;54
41;2018-07-20 08:19:38.680;2018-07-19 07:44:24.617;1475;86832;-2158648;33;81;48;49
36;2018-07-20 08:21:58.990;2018-07-19 21:07:32.403;674;88099;-3070432;33;34;1;0
33;2018-07-20 11:08:12.437;2018-07-20 05:12:54.213;356;6528562;-276723881;33;61;28;41
40;2018-07-20 18:43:36.297;2018-07-20 07:19:42.383;684;80483;-2616723;34;74;40;46
40;2018-07-20 19:31:10.200;2018-07-20 19:27:40.260;4;79973;-3176668;33;34;1;0
37;2018-07-21 00:28:38.883;2018-07-20 07:37:06.997;1011;4806509;-249611114;32;89;57;64
42;2018-07-21 07:38:41.760;2018-07-20 08:04:08.850;1414;0;-143151;35;89;54;58
38;2018-07-22 22:16:43.407;2018-07-20 19:35:15.900;3041;1392896;-529120346;33;89;56;12
42;2018-07-22 22:17:16.513;2018-07-20 08:04:08.850;3733;81057;-2286578;33;89;56;58
42;2018-07-22 22:19:21.933;2018-07-20 08:04:08.850;3735;-33;-660278;33;89;56;58
38;2018-07-22 22:20:19.187;2018-07-20 19:35:15.900;3045;93;-343982;33;89;56;12
42;2018-07-22 22:24:55.693;2018-07-22 22:24:08.627;0;63572;-897982;31;32;1;0
34;2018-07-23 09:38:12.360;2018-07-20 06:31:41.307;4507;4740430;-307262322;33;80;47;50
44;2018-07-23 09:59:08.020;2018-07-20 16:24:59.553;3935;122;-570881;34;92;58;66
39;2018-07-23 15:44:11.620;2018-07-23 14:11:25.730;93;41;-13362928;87;89;2;0
35;2018-07-23 20:26:16.257;2018-07-23 09:29:18.713;657;11183925;-469950318;34;89;55;66
35;2018-07-23 20:27:56.060;2018-07-23 09:29:18.713;658;109;-911959;34;89;55;66
32;2018-07-24 03:26:18.450;2018-07-23 09:44:52.963;1062;12827;-1952409;31;91;60;74
36;2018-07-24 08:16:12.020;2018-07-24 02:56:51.717;320;456;-49674375;31;33;2;0
36;2018-07-24 08:17:49.663;2018-07-24 02:56:51.717;321;-59;80419;31;33;2;0
42;2018-07-24 08:34:26.280;2018-07-22 22:32:55.420;2042;109914;-4335595;29;31;2;0
42;2018-07-24 08:37:22.787;2018-07-22 22:32:55.420;2045;3;-207901;29;31;2;0
42;2018-07-24 08:41:03.740;2018-07-22 22:32:55.420;2049;0;-176922;29;31;2;0
40;2018-07-24 09:36:22.700;2018-07-24 09:35:43.587;1;578;-320840;31;32;1;0
35;2018-07-24 11:35:26.863;2018-07-23 21:44:22.100;831;10444100;-479514866;32;89;57;59
44;2018-07-24 12:24:33.170;2018-07-23 11:19:14.933;1505;7299138;-374631022;34;89;55;106
44;2018-07-24 12:28:10.467;2018-07-23 11:19:14.933;1509;44;-339240;34;89;55;106
38;2018-07-24 20:15:54.350;2018-07-24 09:39:00.157;636;8203231;-398174671;34;68;34;51
35;2018-07-25 03:32:02.240;2018-07-24 12:51:17.700;881;10738186;-497127480;34;89;55;60
36;2018-07-25 06:35:08.803;2018-07-24 09:27:12.457;1268;5007181;-391348682;33;72;39;27
43;2018-07-25 08:22:00.030;2018-07-24 15:45:26.167;997;131;-4165624;34;89;55;71
34;2018-07-25 09:18:57.113;2018-07-25 09:04:22.233;14;-5;-2109134;88;89;1;0
31;2018-07-25 10:18:36.457;2018-07-24 17:25:28.440;1013;4985673;-255919190;34;89;55;84
37;2018-07-25 13:54:32.633;2018-07-24 19:35:02.330;1099;6092620;-277240440;34;89;55;76
37;2018-07-26 08:49:43.920;2018-07-25 15:10:16.990;1059;3938765;-200165028;34;89;55;55
38;2018-07-26 14:42:21.890;2018-07-25 22:24:12.310;978;11230127;-512938933;34;89;55;72
41;2018-07-26 15:01:45.057;2018-07-25 20:34:50.267;1107;9757680;-535095378;34;89;55;56
43;2018-07-26 17:16:59.530;2018-07-26 03:05:22.953;851;9549840;-434648168;34;89;55;68
35;2018-07-26 17:36:15.320;2018-07-26 05:26:53.780;730;7915662;-339228602;34;89;55;66
39;2018-07-27 02:16:31.860;2018-07-26 11:15:34.757;901;11523575;-544589809;34;89;55;68
36;2018-07-27 11:59:20.760;2018-07-26 13:40:57.430;1339;0;-36402;32;89;57;69
32;2018-07-28 02:55:44.833;2018-07-27 04:30:06.160;1345;8741430;-523834749;32;89;57;47
40;2018-07-28 10:02:08.120;2018-07-27 11:03:07.097;1379;3915640;-331302847;44;89;45;37
39;2018-07-29 22:10:35.130;2018-07-27 03:39:32.650;3991;0;-174659;24;89;65;30
40;2018-07-30 12:16:49.847;2018-07-28 15:21:04.053;2695;7441365;-667949594;34;100;66;39
44;2018-07-30 15:22:29.507;2018-07-27 10:17:12.460;4625;-333;-445509;34;89;55;31
39;2018-07-30 20:11:23.043;2018-07-27 03:39:32.650;5312;0;2259518;34;89;55;98
34;2018-07-30 21:41:50.073;2018-07-30 09:20:33.480;741;8869010;-453852377;34;89;55;50
40;2018-07-31 09:00:01.313;2018-07-30 13:42:42.537;1158;4550923;-256935194;34;89;55;62
33;2018-07-31 09:02:05.950;2018-07-30 13:33:24.860;1169;11823272;-604241966;32;89;57;73
32;2018-07-31 09:02:51.507;2018-07-30 15:54:27.700;1028;9682529;-511990925;33;89;56;55
31;2018-07-31 12:22:53.423;2018-07-30 15:52:11.363;1230;0;-1523365;33;89;56;55
34;2018-07-31 19:17:48.120;2018-07-31 06:14:49.100;783;4624925;-219385107;34;93;59;45
34;2018-07-31 19:46:26.430;2018-07-31 06:14:49.100;812;72;-3128174;34;93;59;45
34;2018-07-31 19:57:03.237;2018-07-31 06:14:49.100;823;0;-1425544;34;93;59;45
32;2018-07-31 23:05:31.067;2018-07-31 10:18:38.457;767;2852719;-148711572;33;79;46;30
32;2018-08-01 08:48:11.077;2018-07-31 10:18:38.457;1350;3126000;-231682465;31;79;48;41
39;2018-08-01 09:34:13.873;2018-07-31 01:52:50.877;1902;10354130;-653360564;34;100;66;52
39;2018-08-01 09:37:48.340;2018-07-31 01:52:50.877;1905;0;-618210;34;100;66;52
35;2018-08-01 09:49:34.370;2018-07-31 17:09:57.580;1000;9793456;-493719103;33;89;56;51
41;2018-08-01 15:32:40.560;2018-07-31 22:54:05.900;998;-24;-1914040;33;89;56;60
36;2018-08-01 17:14:14.613;2018-08-01 10:45:35.057;389;7396;-1736321;33;55;22;29
36;2018-08-01 17:15:18.780;2018-08-01 10:45:35.057;390;0;-268200;33;55;22;29
36;2018-08-01 17:18:46.287;2018-08-01 10:45:35.057;393;53;-677878;33;55;22;29
39;2018-08-01 17:19:41.983;2018-07-31 01:52:50.877;2367;-26;-288917;34;100;66;75
43;2018-08-01 18:04:30.067;2018-08-01 01:25:24.637;999;11948508;-568068559;34;89;55;60
40;2018-08-02 00:54:46.593;2018-08-01 09:17:26.527;937;172;-3830801;34;89;55;70
38;2018-08-02 02:48:23.230;2018-08-01 10:42:42.817;966;1360494;-58556104;34;89;55;61
44;2018-08-02 07:18:14.923;2018-08-01 14:22:54.590;1016;0;-1152347;34;89;55;50
37;2018-08-02 08:21:07.897;2018-08-01 14:49:35.690;1052;2833237;-172392295;34;89;55;53
33;2018-08-02 10:59:37.040;2018-08-01 17:31:23.763;1048;9404179;-488078366;34;89;55;50
36;2018-08-02 20:22:40.227;2018-08-01 18:50:08.387;1532;0;-525934;34;89;55;42
38;2018-08-02 21:31:24.510;2018-08-02 04:33:59.040;1018;12663136;-599983378;33;89;56;66
44;2018-08-02 23:30:01.680;2018-08-02 08:41:27.130;889;355159;-16885964;33;89;56;56
33;2018-08-03 03:45:39.350;2018-08-02 12:11:52.340;934;1442594;-90692468;33;89;56;42
