IDREGISTRO;FECHA;VEHICULO;INDICE;ESTACION;TEMPERATURA;SOC;TENSION;T1_CONSUMO;T1_DISTANCIA;T1_VELOCIDAD;T2_CONSUMO;T2_DISTANCIA;T2_VELOCIDAD;T3_CONSUMO;T3_DISTANCIA;T3_VELOCIDAD;T4_CONSUMO;T4_DISTANCIA;T4_VELOCIDAD
51153;2018-07-23 07:58:31.773;41;59;3719;11;34;2605;-665760;0;8;0;0;0;0;0;0;0;0;0
51154;2018-07-23 07:58:48.757;35;215;3718;13;34;2602;-447328;-116;209;0;0;0;0;0;0;0;0;0
51155;2018-07-23 07:59:06.100;43;126;3717;11;34;2611;-378272;271;200;0;0;0;0;0;0;0;0;0
51156;2018-07-23 07:59:21.980;41;69;3719;11;34;2605;-143677;0;0;0;0;0;0;0;0;0;0;0
51157;2018-07-23 07:59:56.600;35;143;3718;13;34;2601;-417647;-69;187;0;0;0;0;0;0;0;0;0
51158;2018-07-23 08:00:00.647;32;209;3720;10;34;2590;-114734103;1342546;43;-8228079;92376;0;-41105841;1130641;0;-6330091;74020;0
51159;2018-07-23 08:06:38.937;35;176;3718;13;34;2603;-1483421;278;227;0;0;0;0;0;0;0;0;0
51160;2018-07-23 08:07:20.840;43;197;3717;11;34;2616;-1563338;37;66;0;0;0;0;0;0;0;0;0
51161;2018-07-23 08:08:23.690;43;28;3717;11;34;2614;-276924;106;71;0;0;0;0;0;0;0;0;0
51162;2018-07-23 08:09:51.820;41;69;0;11;34;2603;-63079;65584;90;0;0;0;0;0;0;0;0;0
51163;2018-07-23 08:11:19.927;43;65;3717;11;34;2602;-2721637;57198;596;0;0;0;0;0;0;0;0;0
51164;2018-07-23 08:11:53.783;41;104;3719;11;34;2591;-2136907;52050;592;0;0;0;0;0;0;0;0;0
51165;2018-07-23 08:13:33.300;41;110;3719;11;34;2597;-398942;119;97;0;0;0;0;0;0;0;0;0
51166;2018-07-23 08:14:22.640;41;110;0;11;34;2585;-1555157;15903;775;0;0;0;0;0;0;0;0;0
51167;2018-07-23 08:14:56.213;43;232;3717;11;34;2613;-670839;69;87;0;0;0;0;0;0;0;0;0
51168;2018-07-23 08:17:56.860;32;209;3720;12;40;2642;-1821952;39694;464;0;0;0;0;0;0;0;0;0
51169;2018-07-23 08:19:13.003;41;110;3721;11;33;2596;-368047;2607;410;0;0;0;0;0;0;0;0;0
51170;2018-07-23 08:19:39.693;41;110;3721;11;33;2596;-179426;82;82;0;0;0;0;0;0;0;0;0
51171;2018-07-23 09:27:41.017;36;7;3716;26;99;2687;144577;-200;109;0;0;0;0;0;0;0;0;0
51172;2018-07-23 09:28:57.793;35;176;0;22;89;2685;-220388;51;62;0;0;0;0;0;0;0;0;0
51173;2018-07-23 09:29:05.480;35;176;0;22;89;2685;-13824;0;0;0;0;0;0;0;0;0;0;0
51174;2018-07-23 09:29:17.480;35;176;3718;22;89;2685;-29387;0;0;0;0;0;0;0;0;0;0;0
51175;2018-07-23 09:38:12.360;34;32;3716;13;33;2585;-189518564;2237181;14;-20148225;182301;0;-80682042;2151809;0;-16913491;169139;0
51176;2018-07-23 09:56:15.570;44;150;3717;11;34;2589;-168062367;2661651;15;-20853880;216050;0;-90345359;2243549;0;-16414250;200552;0
51177;2018-07-23 09:59:08.020;44;87;3717;11;34;2600;-570881;122;103;0;0;0;0;0;0;0;0;0
51178;2018-07-23 09:59:56.713;44;87;3718;11;34;2596;-489085;3092;441;0;0;0;0;0;0;0;0;0
51179;2018-07-23 12:50:07.663;39;51;3716;11;34;2590;-201624778;3810538;8;-38258910;362537;0;-158042262;4134517;0;-39002816;357980;0
51180;2018-07-23 13:23:09.563;39;51;0;15;52;2670;-534928;69894;438;0;0;0;0;0;0;0;0;0
51181;2018-07-23 15:33:51.137;41;67;3721;12;33;2593;-70596922;-450;400;0;0;0;0;0;0;0;0;0
51182;2018-07-23 15:35:51.687;41;82;3719;12;32;2585;-1759784;86123;436;0;0;0;0;0;0;0;0;0
51183;2018-07-23 15:39:05.260;41;165;3719;12;31;2589;-1251715;702;450;0;0;0;0;0;0;0;0;0
51184;2018-07-23 15:43:29.857;41;114;3718;12;31;2582;-1062705;382;178;0;0;0;0;0;0;0;0;0
51185;2018-07-23 15:44:11.620;39;51;3717;19;87;2666;-13362928;41;208;0;0;0;0;0;0;0;0;0
51186;2018-07-23 15:45:05.583;41;135;3718;12;31;2595;1630843;672;364;0;0;0;0;0;0;0;0;0
51187;2018-07-23 15:46:12.697;41;135;3716;12;31;2584;-516121;-4009;396;0;0;0;0;0;0;0;0;0
51188;2018-07-23 16:50:39.787;33;54;3717;14;34;2591;-180893151;4541180;13;-59228665;531994;0;-224817688;6129111;0;-52981539;469869;0
51189;2018-07-23 20:26:16.257;35;246;3717;14;34;2589;-187844747;5071548;11;-41145611;418415;0;-200250402;5260007;0;-40709558;433955;0
51190;2018-07-23 20:27:56.060;35;38;3717;14;34;2591;-911959;109;218;0;0;0;0;0;0;0;0;0
51191;2018-07-23 21:16:24.753;31;20;3718;13;34;2597;-312752432;6918092;7;-65774730;595385;0;-266050474;6710593;0;-65026385;525708;0
51192;2018-07-23 21:17:55.873;31;100;3718;13;34;2608;-399428;-26;18;0;0;0;0;0;0;0;0;0
51193;2018-07-23 21:20:25.687;31;63;3718;13;34;2609;-663126;119;91;0;0;0;0;0;0;0;0;0
51194;2018-07-23 21:21:47.747;31;16;3718;13;34;2611;-318037;0;0;0;0;0;0;0;0;0;0;0
51195;2018-07-23 21:32:25.207;31;41;3718;13;34;2614;-1361815;0;0;0;0;0;0;0;0;0;0;0
51196;2018-07-23 21:33:57.283;43;96;3720;13;33;2600;-200481235;4788773;10;-53706130;479859;0;-193925910;4749542;0;-59714609;463778;0
51197;2018-07-23 21:46:35.987;43;115;3719;14;33;2643;-1157717;18255;469;0;0;0;0;0;0;0;0;0
51198;2018-07-23 21:48:02.563;43;141;3719;14;33;2645;-317270;0;0;0;0;0;0;0;0;0;0;0
51199;2018-07-23 21:48:44.870;43;141;3719;14;33;2644;-59895;220;170;0;0;0;0;0;0;0;0;0
51200;2018-07-23 21:50:10.877;43;105;3717;14;33;2637;-582984;2376;440;0;0;0;0;0;0;0;0;0
51201;2018-07-23 21:51:49.177;43;60;3717;14;33;2647;2034329;0;0;0;0;0;0;0;0;0;0;0
51202;2018-07-23 22:00:35.233;37;148;3719;12;34;2601;-2275638;30487;392;0;0;0;0;0;0;0;0;0
51203;2018-07-23 22:02:48.837;37;108;3719;12;34;2605;-559071;-41;200;0;0;0;0;0;0;0;0;0
51204;2018-07-23 22:06:43.173;37;108;3719;12;33;2594;-2499994;85044;696;0;0;0;0;0;0;0;0;0
51205;2018-07-23 23:38:23.513;34;227;3717;14;33;2592;-20268981;503138;163;-2508054;30904;0;-7808153;154204;0;-2726507;19851;0
51206;2018-07-24 00:11:15.820;36;75;3718;14;33;2589;-231400823;5482012;12;-57985025;470220;0;-197931233;4757351;0;-49472357;424971;0
51207;2018-07-24 00:59:48.000;44;9;3720;14;34;2596;-267001821;5777836;15;-46799261;420069;0;-192384389;4256449;0;-48852152;441628;0
51208;2018-07-24 02:14:08.450;36;230;3718;14;33;2605;-19343409;-55;132;0;0;0;0;0;0;0;0;0
51209;2018-07-24 02:15:47.510;36;230;3718;14;33;2594;-1669593;17227;375;0;0;0;0;0;0;0;0;0
51210;2018-07-24 02:16:22.463;37;83;3719;12;33;2589;-40647720;83354;538;0;0;0;0;0;0;0;0;0
51211;2018-07-24 02:16:48.510;36;230;3718;14;33;2599;-415384;19;131;0;0;0;0;0;0;0;0;0
51212;2018-07-24 02:17:47.800;36;230;3718;14;33;2600;-281923;-184;133;0;0;0;0;0;0;0;0;0
51213;2018-07-24 02:21:18.423;36;57;3718;14;33;2586;-3228179;83155;607;0;0;0;0;0;0;0;0;0
51214;2018-07-24 02:56:41.433;36;7;3718;14;33;2599;-6045478;327;245;0;0;0;0;0;0;0;0;0
51215;2018-07-24 03:21:45.270;32;11;3719;14;31;2579;-282231353;5653043;3;-50680098;445415;0;-212725734;5093425;0;-50298402;413821;0
51216;2018-07-24 03:26:18.450;32;182;3719;14;31;2580;-1952409;12827;433;0;0;0;0;0;0;0;0;0
51217;2018-07-24 03:27:38.900;32;222;3720;14;31;2587;-709946;-105;161;0;0;0;0;0;0;0;0;0
51218;2018-07-24 03:28:31.950;32;45;3720;14;31;2596;1188356;1;101;0;0;0;0;0;0;0;0;0
51219;2018-07-24 03:29:03.583;32;45;3720;14;31;2592;-156476;672;253;0;0;0;0;0;0;0;0;0
51220;2018-07-24 03:29:27.460;32;45;3720;14;31;2591;-82439;192;90;0;0;0;0;0;0;0;0;0
51221;2018-07-24 03:30:01.047;32;45;3720;14;31;2589;-187673;1777;252;0;0;0;0;0;0;0;0;0
51222;2018-07-24 03:32:39.870;32;238;3720;14;31;2586;-1504912;3148;468;0;0;0;0;0;0;0;0;0
51223;2018-07-24 03:34:37.490;32;42;3719;14;31;2582;-1328486;23191;430;0;0;0;0;0;0;0;0;0
51224;2018-07-24 03:50:48.493;32;88;3717;14;31;2575;-6211545;101030;536;0;0;0;0;0;0;0;0;0
51225;2018-07-24 08:05:32.533;33;183;3719;14;34;2594;-3258679;89331;389;-1109312;7613;0;-3685277;90696;0;-3795222;22521;0
51226;2018-07-24 08:15:24.407;33;123;3719;14;34;2604;-1656671;0;0;0;0;0;0;0;0;0;0;0
51227;2018-07-24 08:15:59.630;33;123;0;14;34;2602;-239577;20;23;0;0;0;0;0;0;0;0;0
51228;2018-07-24 08:16:12.020;36;7;3718;14;31;2592;-49674375;456;119;0;0;0;0;0;0;0;0;0
51229;2018-07-24 08:16:53.903;33;123;3719;14;34;2604;-216166;0;0;0;0;0;0;0;0;0;0;0
51230;2018-07-24 08:17:49.663;36;190;3718;14;31;2592;80419;-59;76;0;0;0;0;0;0;0;0;0
51231;2018-07-24 08:18:17.493;36;190;0;14;31;2598;176737;0;0;0;0;0;0;0;0;0;0;0
51232;2018-07-24 08:18:48.787;32;179;3717;14;30;2577;-39991420;27;38;0;0;0;0;0;0;0;0;0
51233;2018-07-24 08:19:33.140;32;179;0;14;29;2577;-333386;34;24;0;0;0;0;0;0;0;0;0
51234;2018-07-24 08:19:57.170;33;123;0;14;34;2606;-463280;0;0;0;0;0;0;0;0;0;0;0
51235;2018-07-24 08:20:37.407;33;123;0;14;34;2605;-136733;0;0;0;0;0;0;0;0;0;0;0
51236;2018-07-24 08:23:48.247;32;179;0;14;29;2617;-24839;0;0;0;0;0;0;0;0;0;0;0
51237;2018-07-24 08:23:58.303;41;135;0;11;31;2597;-1667959;92893;809;0;0;0;0;0;0;0;0;0
51238;2018-07-24 08:24:28.730;32;179;0;14;29;2612;-200278;3;18;0;0;0;0;0;0;0;0;0
51239;2018-07-24 08:25:12.970;32;179;3717;14;29;2609;-237115;-2;16;0;0;0;0;0;0;0;0;0
51240;2018-07-24 08:26:06.433;32;127;3717;14;29;2610;403778;0;0;0;0;0;0;0;0;0;0;0
51241;2018-07-24 08:28:41.457;38;222;0;14;28;2591;-3527637;111872;805;0;0;0;0;0;0;0;0;0
51242;2018-07-24 08:34:26.280;42;169;0;14;29;2600;-4335595;109914;730;0;0;0;0;0;0;0;0;0
51243;2018-07-24 08:35:56.267;42;169;0;14;29;2599;-540829;16;54;0;0;0;0;0;0;0;0;0
51244;2018-07-24 08:36:46.413;42;169;0;14;29;2599;-251761;2;28;0;0;0;0;0;0;0;0;0
51245;2018-07-24 08:37:22.787;42;169;0;14;29;2599;-207901;3;7;0;0;0;0;0;0;0;0;0
51246;2018-07-24 08:38:15.710;42;169;0;14;29;2598;-491872;4;81;0;0;0;0;0;0;0;0;0
51247;2018-07-24 08:38:58.170;42;169;3720;14;29;2599;-194689;-73;63;0;0;0;0;0;0;0;0;0
51248;2018-07-24 08:39:38.500;42;213;3720;14;29;2599;-180080;0;0;0;0;0;0;0;0;0;0;0
51249;2018-07-24 08:39:45.307;42;213;0;14;29;2599;-51403;74;28;0;0;0;0;0;0;0;0;0
51250;2018-07-24 08:40:22.443;42;213;0;14;29;2599;-200217;3;24;0;0;0;0;0;0;0;0;0
51251;2018-07-24 08:41:03.740;42;213;0;14;29;2599;-176922;0;0;0;0;0;0;0;0;0;0;0
51252;2018-07-24 08:41:48.133;42;213;0;14;29;2598;-266250;0;36;0;0;0;0;0;0;0;0;0
51253;2018-07-24 08:57:49.987;39;95;0;13;33;2605;-25851856;572232;116;-7815534;55807;0;-14815609;320691;0;-5344408;43193;0
51254;2018-07-24 08:59:36.117;33;123;3719;19;60;2669;-998390;16438;475;0;0;0;0;0;0;0;0;0
51255;2018-07-24 09:01:31.500;42;213;0;14;29;2596;-1826961;83920;560;0;0;0;0;0;0;0;0;0
51256;2018-07-24 09:04:27.460;42;213;0;14;29;2597;-1006446;-64;103;0;0;0;0;0;0;0;0;0
51257;2018-07-24 09:05:09.203;42;213;0;14;29;2596;-280518;-169;152;0;0;0;0;0;0;0;0;0
51258;2018-07-24 09:08:54.237;40;18;0;14;19;2560;-1946928;93591;840;0;0;0;0;0;0;0;0;0
51259;2018-07-24 09:36:22.700;40;238;3719;16;31;2669;-320840;578;201;0;0;0;0;0;0;0;0;0
51260;2018-07-24 09:39:30.473;38;222;0;22;68;2704;-667851;1913;484;0;0;0;0;0;0;0;0;0
51261;2018-07-24 11:32:47.903;32;19;3717;16;33;2590;-42077375;1049629;14;-15416860;136779;0;-64198291;1542858;0;-12920638;119599;0
51262;2018-07-24 11:34:07.787;32;154;3719;16;33;2604;2052370;-5;52;0;0;0;0;0;0;0;0;0
51263;2018-07-24 11:35:26.863;35;192;3716;14;32;2582;-231526569;5340211;9;-37235988;379805;0;-170678589;4345087;0;-40073720;378997;0
51264;2018-07-24 12:24:33.170;44;138;3717;14;34;2591;-183168437;3776545;24;-28858618;275616;0;-139390415;3016542;0;-23213552;230435;0
51265;2018-07-24 12:26:43.203;44;75;3717;14;34;2600;-582041;90;131;0;0;0;0;0;0;0;0;0
51266;2018-07-24 12:28:10.467;44;123;3717;14;34;2601;-339240;44;72;0;0;0;0;0;0;0;0;0
51267;2018-07-24 12:40:53.407;44;236;3717;14;34;2604;-2099839;-49;213;0;0;0;0;0;0;0;0;0
51268;2018-07-24 13:01:24.210;44;241;3717;14;34;2605;-3317403;143;128;0;0;0;0;0;0;0;0;0
51269;2018-07-24 14:10:49.513;43;3;3716;14;34;2598;-289290773;6605125;5;-46900828;421710;0;-184586107;4681175;0;-45696902;403809;0
51270;2018-07-24 14:28:59.180;34;193;3718;15;34;2591;-133400222;3124215;20;-25722383;187670;0;-89965355;2278931;0;-27284978;233327;0
51271;2018-07-24 15:08:18.633;33;148;3717;15;34;2593;-118237106;2875601;13;-22662454;196570;0;-102380268;2706064;0;-19156024;201882;0
51272;2018-07-24 15:53:36.623;31;28;3716;13;34;2593;-310092554;6534452;5;-47414599;412140;0;-179924057;4542107;0;-44592973;387866;0
51273;2018-07-24 18:09:20.270;37;224;3716;14;34;2593;-103131795;2004255;16;-13623625;117543;0;-59131052;1409739;0;-13261115;117063;0
51274;2018-07-24 18:48:50.847;41;234;3717;15;33;2587;-178195795;4206060;8;-44963099;390725;0;-151095414;3873436;0;-40364765;352383;0
51275;2018-07-24 20:15:54.350;38;191;3716;14;34;2600;-195539467;4102175;13;-32625844;305815;0;-140226511;3522111;0;-29782849;273130;0
51276;2018-07-25 00:06:48.190;39;48;3719;14;34;2601;-276176867;6265085;16;-42227550;475960;0;-177225147;4504488;0;-45767396;438212;0
51277;2018-07-25 03:32:02.240;35;6;3716;14;34;2585;-269878922;6090220;5;-31954261;331970;0;-149765169;3830098;0;-45529128;485898;0
51278;2018-07-25 06:16:44.743;32;197;3716;14;34;2581;-42073458;705193;38;-4067803;35256;0;-17428805;404175;0;-8294474;57142;0
51279;2018-07-25 06:35:08.803;36;160;3717;13;33;2592;-271834428;2783131;29;-17558981;145217;0;-79089404;1846368;0;-22865869;232465;0
51280;2018-07-25 06:37:47.150;36;18;3717;13;33;2603;-615875;-39;57;0;0;0;0;0;0;0;0;0
51281;2018-07-25 06:38:12.503;36;18;3717;13;33;2603;-59520;101;89;0;0;0;0;0;0;0;0;0
51282;2018-07-25 06:38:45.593;36;18;3717;13;33;2603;-130016;141;48;0;0;0;0;0;0;0;0;0
51283;2018-07-25 06:39:16.737;36;18;3717;13;33;2603;-131912;256;57;0;0;0;0;0;0;0;0;0
51284;2018-07-25 06:40:19.203;36;37;3717;13;33;2603;-430341;369;160;0;0;0;0;0;0;0;0;0
51285;2018-07-25 06:47:22.230;36;1;3717;13;33;2596;-3068236;42112;411;0;0;0;0;0;0;0;0;0
51286;2018-07-25 06:55:03.670;36;60;3717;13;33;2605;-1598753;24;108;0;0;0;0;0;0;0;0;0
51287;2018-07-25 07:02:29.420;36;229;3717;13;33;2602;-2008457;3669;642;0;0;0;0;0;0;0;0;0
51288;2018-07-25 07:08:18.490;36;38;3718;13;33;2605;-1081951;-43;57;0;0;0;0;0;0;0;0;0
51289;2018-07-25 07:18:23.263;36;251;3718;13;33;2598;-2702191;13212;407;0;0;0;0;0;0;0;0;0
51290;2018-07-25 07:33:35.430;34;107;3718;14;33;2589;-4687952;119114;612;-1561268;7302;0;-4956815;101266;0;-946639;13571;0
51291;2018-07-25 07:42:12.940;34;170;3718;14;33;2604;-1982190;0;0;0;0;0;0;0;0;0;0;0
51292;2018-07-25 07:42:22.190;34;170;0;14;33;2604;-31918;72;83;0;0;0;0;0;0;0;0;0
51293;2018-07-25 07:58:13.313;43;11;3717;13;34;2601;-46783220;1069310;94;-10790472;64415;0;-39976321;1018496;0;-8449869;98670;0
51294;2018-07-25 07:59:22.370;43;136;3717;13;34;2608;-295494;-18;47;0;0;0;0;0;0;0;0;0
51295;2018-07-25 08:03:29.293;40;121;3716;14;33;2593;-342779298;5903137;4;-40334348;365167;0;-179413436;4657492;0;-37845674;373206;0
51296;2018-07-25 08:22:00.030;43;33;3717;13;34;2616;-4165624;131;134;0;0;0;0;0;0;0;0;0
51297;2018-07-25 08:24:27.137;40;121;3716;16;40;2652;-881717;682;155;0;0;0;0;0;0;0;0;0
51298;2018-07-25 08:28:48.283;36;251;3719;21;76;2683;-726616;-760;316;0;0;0;0;0;0;0;0;0
51299;2018-07-25 08:29:54.437;36;251;3719;21;76;2680;-363791;-17;208;0;0;0;0;0;0;0;0;0
51300;2018-07-25 08:40:12.047;36;251;3719;21;76;2678;-171057;1155;118;0;0;0;0;0;0;0;0;0
51301;2018-07-25 09:18:02.850;40;121;3716;22;77;2692;-1043001;22119;513;0;0;0;0;0;0;0;0;0
51302;2018-07-25 09:18:57.113;34;170;0;23;88;2682;-2109134;-5;70;0;0;0;0;0;0;0;0;0
51303;2018-07-25 09:33:11.713;44;28;3716;14;34;2595;-1898582;38325;568;0;0;0;0;0;0;0;0;0
51304;2018-07-25 10:18:36.457;31;183;3717;13;34;2598;-106130910;2251508;14;-28598597;247178;0;-98141790;2285148;0;-23047893;201839;0
51305;2018-07-25 10:37:18.910;33;1;3716;14;33;2589;-119083464;2322494;41;-22245486;207788;0;-93310782;2310025;0;-22252940;217926;0
51306;2018-07-25 11:17:47.730;42;213;3718;15;27;2588;-6931327;31564;541;0;0;0;0;0;0;0;0;0
51307;2018-07-25 11:18:02.503;33;1;3716;19;60;2664;-666573;484;166;0;0;0;0;0;0;0;0;0
51308;2018-07-25 11:18:05.320;42;213;0;15;27;2589;-30066;18;36;0;0;0;0;0;0;0;0;0
51309;2018-07-25 11:18:50.100;42;213;0;15;27;2590;-274163;-7;32;0;0;0;0;0;0;0;0;0
51310;2018-07-25 13:54:32.633;37;146;3717;15;34;2586;-147498060;3506908;39;-21695829;202178;0;-87656933;2191043;0;-20389618;192491;0
51311;2018-07-25 14:30:32.137;39;111;3719;14;34;2599;-138647295;3766756;5;-38727876;351449;0;-159294890;4338671;0;-38290132;364960;0
51312;2018-07-25 14:36:01.147;39;72;3719;14;34;2603;-1965563;13950;414;0;0;0;0;0;0;0;0;0
51313;2018-07-25 19:16:16.593;41;96;3716;13;33;2596;-37908629;849707;46;-7005158;60605;0;-29588803;569904;0;-6580149;46100;0
51314;2018-07-25 20:16:28.283;32;84;3717;15;34;2583;-216177582;4543486;11;-45433857;384484;0;-171362173;4455747;0;-48752180;425626;0
51315;2018-07-25 21:01:38.383;38;245;3716;14;34;2599;-339438503;7390000;11;-60433238;516107;0;-214281563;5612649;0;-55432730;564302;0
51316;2018-07-25 21:20:08.850;44;232;3719;15;33;2594;-204217715;4174843;3;-35372005;353476;0;-144435066;3388180;0;-40974908;374084;0
51317;2018-07-25 21:24:40.637;44;186;3719;15;33;2600;-1156796;-323;222;0;0;0;0;0;0;0;0;0
51318;2018-07-25 22:46:23.203;34;228;3716;14;34;2591;-213758192;4225183;17;-22687039;204597;0;-94296425;2191060;0;-23922092;210230;0
51319;2018-07-26 01:28:26.520;43;201;3716;13;34;2600;-32229142;668335;68;-1957900;25240;0;-7205014;163285;0;-2148533;26642;0
51320;2018-07-26 04:08:27.463;35;105;3716;13;33;2587;-50278947;760890;104;-1966032;10989;0;-6039017;170135;0;-4661470;34328;0
51321;2018-07-26 05:52:19.043;33;83;3716;14;33;2589;-269625497;5008725;9;-29550531;324617;0;-138263516;3452498;0;-40532353;314675;0
51322;2018-07-26 08:49:43.920;37;252;3719;14;34;2582;-126730810;2364746;60;-10798651;107407;0;-47897527;1310185;0;-14738040;156427;0
51323;2018-07-26 09:22:21.030;31;172;3720;14;34;2595;-141465905;2772882;19;-16263856;143746;0;-54881056;1479060;0;-13553472;132601;0
51324;2018-07-26 09:25:17.210;31;100;3720;14;34;2609;-605769;1;70;0;0;0;0;0;0;0;0;0
51325;2018-07-26 09:25:37.003;31;100;3720;14;34;2609;-32479;0;0;0;0;0;0;0;0;0;0;0
51326;2018-07-26 09:53:21.620;39;154;3716;13;34;2594;-163340903;3572521;12;-22923989;246142;0;-101119844;2403502;0;-24744446;234793;0
51327;2018-07-26 11:08:25.893;32;5;3719;15;34;2584;-223710556;5083381;11;-29169441;296742;0;-122843096;3182596;0;-27161867;281679;0
51328;2018-07-26 11:36:13.783;36;63;3720;13;33;2597;-415623670;7307435;4;-45610251;425226;0;-199226805;4887809;0;-53509396;512128;0
51329;2018-07-26 11:38:50.727;36;212;3720;13;33;2612;1891558;4;26;0;0;0;0;0;0;0;0;0
51330;2018-07-26 11:39:44.803;40;141;3716;12;34;2598;-342714934;4178384;7;-32156660;288480;0;-131442582;3531988;0;-31871838;293102;0
51331;2018-07-26 11:55:46.383;36;212;3721;14;33;2609;-3274126;3356;351;0;0;0;0;0;0;0;0;0
51332;2018-07-26 12:11:01.773;36;89;3721;14;33;2635;1410918;246;248;0;0;0;0;0;0;0;0;0
51333;2018-07-26 12:13:21.693;36;67;3721;14;33;2638;1764625;26;87;0;0;0;0;0;0;0;0;0
51334;2018-07-26 14:42:21.890;38;108;3716;14;34;2600;-261396262;6037226;5;-45449924;384317;0;-168437988;4447663;0;-37654759;360921;0
51335;2018-07-26 14:45:43.800;38;103;3716;14;34;2613;-678289;0;0;0;0;0;0;0;0;0;0;0
51336;2018-07-26 14:49:57.423;44;4;3717;14;34;2602;-164753;524;88;0;0;0;0;0;0;0;0;0
51337;2018-07-26 15:01:45.057;41;25;3720;13;34;2602;-277241719;5054823;11;-45881262;317434;0;-170739143;4057557;0;-41233254;327866;0
51338;2018-07-26 15:21:08.470;34;205;3719;14;34;2595;-13460043;305838;51;-2889330;15372;0;-9057913;280789;0;-4287061;28827;0
51339;2018-07-26 17:16:59.530;43;57;3719;13;34;2603;-215661328;5131067;3;-40052422;364760;0;-144213249;3742846;0;-34721169;311167;0
51340;2018-07-26 17:36:15.320;35;141;3716;14;34;2587;-169583004;4057749;17;-28699359;288707;0;-116480220;3309228;0;-24466019;259978;0
51341;2018-07-26 18:58:45.580;31;197;3720;14;34;2595;-170512103;3905266;17;-20756475;182174;0;-107508052;2658858;0;-26367550;212018;0
51342;2018-07-26 19:00:11.620;31;240;3716;14;34;2615;2233280;154;82;0;0;0;0;0;0;0;0;0
51343;2018-07-26 19:05:02.567;31;199;3716;14;34;2617;1175628;0;0;0;0;0;0;0;0;0;0;0
51344;2018-07-26 21:34:17.410;33;19;3716;14;34;2589;-268858508;6173303;12;-41163745;378969;0;-174173706;4572533;0;-40087789;369424;0
51345;2018-07-27 02:16:31.860;39;36;3716;14;34;2593;-272530223;6060538;11;-41111427;379066;0;-185886738;4674675;0;-45061421;409296;0
51346;2018-07-27 04:16:42.953;37;184;3716;14;31;2570;-301075345;5844899;17;-41672276;392207;0;-169314429;4490259;0;-45399626;405221;0
51347;2018-07-27 07:58:45.280;36;154;3716;14;33;2592;-348929230;6838102;4;-45456479;373654;0;-159226846;4068484;0;-55174346;416398;0
51348;2018-07-27 08:25:44.763;40;55;3717;13;34;2603;-269515888;4687385;16;-40699908;341652;0;-153149361;3973776;0;-34515132;332873;0
51349;2018-07-27 08:36:35.717;41;22;3720;14;33;2601;-232974237;3632750;4;-28880480;255122;0;-118978073;2979320;0;-32311449;283373;0
51350;2018-07-27 08:44:11.903;41;19;3719;14;33;2612;1122828;-103;229;0;0;0;0;0;0;0;0;0
51351;2018-07-27 08:45:21.950;44;205;3720;14;33;2596;-4232843;88006;352;-1180001;7306;0;-8169774;181941;0;-2517722;17955;0
51352;2018-07-27 08:49:04.477;34;123;3721;14;34;2595;-205196523;2724083;12;-17416467;146850;0;-63843518;1638106;0;-14968013;135605;0
51353;2018-07-27 11:36:40.850;35;81;3717;14;33;2587;-90062690;2243024;36;-13780892;136610;0;-73715600;1867608;0;-16920370;146030;0
51354;2018-07-27 11:59:20.760;36;203;3716;13;32;2602;-36402;0;0;0;0;0;0;0;0;0;0;0
51355;2018-07-27 12:32:21.563;43;94;3719;13;34;2602;-4790142;136523;254;-1339687;19487;0;-6568872;143859;0;-1507305;17222;0
51356;2018-07-27 17:03:55.347;33;105;3716;14;33;2583;-172790746;3988188;29;-25330798;251144;0;-110447603;3022354;0;-29211396;278579;0
51357;2018-07-27 17:12:51.460;38;13;3717;13;34;2601;-16430312;303300;89;-1777572;10401;0;-6980697;214103;0;-1800039;30030;0
51358;2018-07-27 17:25:44.783;33;58;3716;14;33;2611;-93131;1746;241;0;0;0;0;0;0;0;0;0
51359;2018-07-27 17:28:50.570;33;65;3716;14;33;2609;724003;15895;383;0;0;0;0;0;0;0;0;0
51360;2018-07-27 19:11:38.507;31;192;3716;13;34;2598;-128779135;2163807;29;-11021405;157105;0;-41826144;1038889;0;-16124937;121191;0
51361;2018-07-28 02:55:44.833;32;90;3716;14;32;2572;-319993675;4742774;16;-33169871;330988;0;-138202507;3369526;0;-32468696;298142;0
51362;2018-07-28 04:17:02.927;37;103;3717;14;31;2575;-159471312;1401080;54;-8253184;81433;0;-27667833;676653;0;-10297113;84405;0
51363;2018-07-28 10:02:08.120;40;194;3716;13;44;2614;-248620637;2402862;36;-14294750;135908;0;-48101866;1216676;0;-20285594;160194;0
51364;2018-07-28 22:01:30.720;36;198;3719;14;54;2627;-304451772;461156;514;-568379;9197;0;-4417918;87314;0;-1073558;7526;0
51365;2018-07-29 01:41:27.003;39;201;3720;14;33;2593;-467451457;2427376;71;-18252477;192434;0;-84186035;2059978;0;-18673289;165941;0
51366;2018-07-29 02:01:41.070;38;251;3717;14;51;2620;-318100253;732604;240;-3067773;24085;0;-10439904;244771;0;-3481746;30495;0
51367;2018-07-29 22:10:35.130;39;146;3720;12;24;2582;-174659;0;0;0;0;0;0;0;0;0;0;0
51368;2018-07-29 22:11:17.263;36;54;3719;14;39;2625;-224084516;0;0;0;0;0;0;0;0;0;0;0
51369;2018-07-29 22:11:54.507;39;102;3720;12;24;2578;-404626;65658;69;0;0;0;0;0;0;0;0;0
