BOTS;Operaciones;fecha;Mes;dia_semana;hora
3;5;28/04/2018;4;6;1
6;10;28/04/2018;4;6;2
2;2;28/04/2018;4;6;4
4;7;28/04/2018;4;6;5
3;14;28/04/2018;4;6;6
2;4;28/04/2018;4;6;7
1;1;29/04/2018;4;7;22
3;6;29/04/2018;4;7;23
5;9;30/04/2018;4;1;0
8;27;30/04/2018;4;1;1
3;3;30/04/2018;4;1;2
1;1;30/04/2018;4;1;3
3;4;30/04/2018;4;1;5
9;15;30/04/2018;4;1;6
9;42;30/04/2018;4;1;7
8;42;30/04/2018;4;1;8
9;61;30/04/2018;4;1;9
10;51;30/04/2018;4;1;10
10;80;30/04/2018;4;1;11
10;70;30/04/2018;4;1;12
12;68;30/04/2018;4;1;13
7;29;30/04/2018;4;1;14
9;56;30/04/2018;4;1;15
8;47;30/04/2018;4;1;16
9;29;30/04/2018;4;1;17
10;59;30/04/2018;4;1;18
10;43;30/04/2018;4;1;19
9;28;30/04/2018;4;1;20
7;26;30/04/2018;4;1;21
8;34;30/04/2018;4;1;22
5;28;30/04/2018;4;1;23
3;4;01/05/2018;5;2;0
2;2;01/05/2018;5;2;1
3;4;01/05/2018;5;2;2
3;3;01/05/2018;5;2;3
2;4;01/05/2018;5;2;4
3;3;01/05/2018;5;2;22
4;7;01/05/2018;5;2;23
3;6;02/05/2018;5;3;0
4;16;02/05/2018;5;3;1
4;6;02/05/2018;5;3;2
6;16;02/05/2018;5;3;3
4;8;02/05/2018;5;3;4
4;6;02/05/2018;5;3;5
7;20;02/05/2018;5;3;6
8;67;02/05/2018;5;3;7
10;57;02/05/2018;5;3;8
9;66;02/05/2018;5;3;9
10;51;02/05/2018;5;3;10
10;45;02/05/2018;5;3;11
11;76;02/05/2018;5;3;12
10;64;02/05/2018;5;3;13
10;52;02/05/2018;5;3;14
8;53;02/05/2018;5;3;15
9;50;02/05/2018;5;3;16
10;56;02/05/2018;5;3;17
6;29;02/05/2018;5;3;18
7;38;02/05/2018;5;3;19
8;46;02/05/2018;5;3;20
8;34;02/05/2018;5;3;21
8;34;02/05/2018;5;3;22
7;43;02/05/2018;5;3;23
7;18;03/05/2018;5;4;0
2;2;03/05/2018;5;4;1
3;3;03/05/2018;5;4;2
7;28;03/05/2018;5;4;3
9;41;03/05/2018;5;4;4
10;46;03/05/2018;5;4;5
9;54;03/05/2018;5;4;6
9;69;03/05/2018;5;4;7
9;52;03/05/2018;5;4;8
10;45;03/05/2018;5;4;9
10;49;03/05/2018;5;4;10
9;70;03/05/2018;5;4;11
10;74;03/05/2018;5;4;12
9;59;03/05/2018;5;4;13
9;34;03/05/2018;5;4;14
10;50;03/05/2018;5;4;15
10;38;03/05/2018;5;4;16
10;55;03/05/2018;5;4;17
11;38;03/05/2018;5;4;18
10;35;03/05/2018;5;4;19
9;28;03/05/2018;5;4;20
8;46;03/05/2018;5;4;21
8;28;03/05/2018;5;4;22
4;6;04/05/2018;5;5;0
7;35;04/05/2018;5;5;1
6;30;04/05/2018;5;5;2
6;20;04/05/2018;5;5;3
8;29;04/05/2018;5;5;4
6;49;04/05/2018;5;5;5
9;48;04/05/2018;5;5;6
9;77;04/05/2018;5;5;7
9;62;04/05/2018;5;5;8
9;56;04/05/2018;5;5;9
10;40;04/05/2018;5;5;10
11;63;04/05/2018;5;5;11
11;59;04/05/2018;5;5;12
9;37;04/05/2018;5;5;13
8;31;04/05/2018;5;5;14
9;42;04/05/2018;5;5;15
7;13;04/05/2018;5;5;16
6;31;04/05/2018;5;5;17
7;27;04/05/2018;5;5;18
9;55;04/05/2018;5;5;19
9;33;04/05/2018;5;5;20
7;34;04/05/2018;5;5;21
5;24;04/05/2018;5;5;22
4;10;04/05/2018;5;5;23
1;1;05/05/2018;5;6;0
6;10;05/05/2018;5;6;1
4;7;05/05/2018;5;6;2
2;4;05/05/2018;5;6;3
3;9;05/05/2018;5;6;4
4;9;05/05/2018;5;6;5
3;5;06/05/2018;5;7;23
2;6;07/05/2018;5;1;0
1;1;07/05/2018;5;1;1
3;5;07/05/2018;5;1;4
6;14;07/05/2018;5;1;5
10;35;07/05/2018;5;1;6
10;66;07/05/2018;5;1;7
9;68;07/05/2018;5;1;8
10;69;07/05/2018;5;1;9
9;46;07/05/2018;5;1;10
8;41;07/05/2018;5;1;11
9;79;07/05/2018;5;1;12
9;64;07/05/2018;5;1;13
9;29;07/05/2018;5;1;14
7;31;07/05/2018;5;1;15
8;29;07/05/2018;5;1;16
8;40;07/05/2018;5;1;17
8;35;07/05/2018;5;1;18
8;42;07/05/2018;5;1;19
10;27;07/05/2018;5;1;20
9;26;07/05/2018;5;1;21
8;26;07/05/2018;5;1;22
6;16;07/05/2018;5;1;23
5;14;08/05/2018;5;2;0
5;12;08/05/2018;5;2;1
2;3;08/05/2018;5;2;2
8;23;08/05/2018;5;2;3
8;18;08/05/2018;5;2;4
6;11;08/05/2018;5;2;5
8;23;08/05/2018;5;2;6
11;49;08/05/2018;5;2;7
10;45;08/05/2018;5;2;8
10;65;08/05/2018;5;2;9
10;42;08/05/2018;5;2;10
10;42;08/05/2018;5;2;11
11;65;08/05/2018;5;2;12
10;59;08/05/2018;5;2;13
8;46;08/05/2018;5;2;14
10;61;08/05/2018;5;2;15
8;24;08/05/2018;5;2;16
10;79;08/05/2018;5;2;17
10;50;08/05/2018;5;2;18
10;39;08/05/2018;5;2;19
7;24;08/05/2018;5;2;20
7;16;08/05/2018;5;2;21
8;13;08/05/2018;5;2;22
8;47;08/05/2018;5;2;23
6;14;09/05/2018;5;3;0
4;22;09/05/2018;5;3;1
4;14;09/05/2018;5;3;2
6;7;09/05/2018;5;3;3
7;20;09/05/2018;5;3;4
8;41;09/05/2018;5;3;5
8;37;09/05/2018;5;3;6
8;56;09/05/2018;5;3;7
10;36;09/05/2018;5;3;8
11;66;09/05/2018;5;3;9
10;52;09/05/2018;5;3;10
11;69;09/05/2018;5;3;11
12;64;09/05/2018;5;3;12
10;53;09/05/2018;5;3;13
11;38;09/05/2018;5;3;14
8;35;09/05/2018;5;3;15
6;15;09/05/2018;5;3;16
9;23;09/05/2018;5;3;17
9;54;09/05/2018;5;3;18
10;35;09/05/2018;5;3;19
7;19;09/05/2018;5;3;20
9;27;09/05/2018;5;3;21
9;17;09/05/2018;5;3;22
9;19;09/05/2018;5;3;23
1;1;10/05/2018;5;4;1
6;12;10/05/2018;5;4;3
4;16;10/05/2018;5;4;4
5;26;10/05/2018;5;4;5
7;20;10/05/2018;5;4;6
8;41;10/05/2018;5;4;7
10;51;10/05/2018;5;4;8
12;79;10/05/2018;5;4;9
12;48;10/05/2018;5;4;10
10;66;10/05/2018;5;4;11
11;53;10/05/2018;5;4;12
11;74;10/05/2018;5;4;13
11;49;10/05/2018;5;4;14
12;66;10/05/2018;5;4;15
11;41;10/05/2018;5;4;16
10;37;10/05/2018;5;4;17
10;44;10/05/2018;5;4;18
9;61;10/05/2018;5;4;19
8;36;10/05/2018;5;4;20
9;18;10/05/2018;5;4;21
6;13;10/05/2018;5;4;22
6;13;10/05/2018;5;4;23
4;5;11/05/2018;5;5;0
6;9;11/05/2018;5;5;2
8;29;11/05/2018;5;5;3
10;48;11/05/2018;5;5;4
8;30;11/05/2018;5;5;5
9;26;11/05/2018;5;5;6
8;32;11/05/2018;5;5;7
7;26;11/05/2018;5;5;8
9;50;11/05/2018;5;5;9
6;17;11/05/2018;5;5;10
8;26;11/05/2018;5;5;11
9;24;11/05/2018;5;5;12
9;31;11/05/2018;5;5;13
10;42;11/05/2018;5;5;14
13;66;11/05/2018;5;5;15
9;43;11/05/2018;5;5;16
10;43;11/05/2018;5;5;17
9;40;11/05/2018;5;5;18
1;2;11/05/2018;5;5;19
8;24;11/05/2018;5;5;20
7;12;11/05/2018;5;5;21
5;14;11/05/2018;5;5;22
7;23;11/05/2018;5;5;23
3;6;12/05/2018;5;6;0
6;9;12/05/2018;5;6;1
6;9;12/05/2018;5;6;2
2;2;12/05/2018;5;6;3
4;4;12/05/2018;5;6;5
3;3;12/05/2018;5;6;6
2;3;12/05/2018;5;6;7
4;6;13/05/2018;5;7;22
7;17;13/05/2018;5;7;23
2;2;14/05/2018;5;1;0
4;12;14/05/2018;5;1;1
3;3;14/05/2018;5;1;2
4;9;14/05/2018;5;1;3
4;13;14/05/2018;5;1;6
8;19;14/05/2018;5;1;7
8;31;14/05/2018;5;1;8
12;47;14/05/2018;5;1;9
12;44;14/05/2018;5;1;10
10;37;14/05/2018;5;1;11
9;43;14/05/2018;5;1;12
12;73;14/05/2018;5;1;13
10;51;14/05/2018;5;1;14
10;52;14/05/2018;5;1;15
9;47;14/05/2018;5;1;16
10;61;14/05/2018;5;1;17
12;39;14/05/2018;5;1;18
12;67;14/05/2018;5;1;19
12;37;14/05/2018;5;1;20
12;56;14/05/2018;5;1;21
11;34;14/05/2018;5;1;22
11;41;14/05/2018;5;1;23
7;8;15/05/2018;5;2;0
8;15;15/05/2018;5;2;1
2;2;15/05/2018;5;2;2
8;25;15/05/2018;5;2;4
6;23;15/05/2018;5;2;5
13;60;15/05/2018;5;2;6
13;98;15/05/2018;5;2;7
11;83;15/05/2018;5;2;8
9;43;15/05/2018;5;2;9
14;53;15/05/2018;5;2;10
10;74;15/05/2018;5;2;11
12;49;15/05/2018;5;2;12
13;46;15/05/2018;5;2;13
11;52;15/05/2018;5;2;14
12;62;15/05/2018;5;2;15
13;43;15/05/2018;5;2;16
13;85;15/05/2018;5;2;17
14;46;15/05/2018;5;2;18
12;38;15/05/2018;5;2;19
11;33;15/05/2018;5;2;20
11;35;15/05/2018;5;2;21
9;23;15/05/2018;5;2;22
4;6;15/05/2018;5;2;23
4;12;16/05/2018;5;3;1
5;19;16/05/2018;5;3;2
9;30;16/05/2018;5;3;3
6;20;16/05/2018;5;3;4
8;26;16/05/2018;5;3;5
10;19;16/05/2018;5;3;6
13;63;16/05/2018;5;3;7
12;64;16/05/2018;5;3;8
13;46;16/05/2018;5;3;9
11;46;16/05/2018;5;3;10
12;55;16/05/2018;5;3;11
11;61;16/05/2018;5;3;12
11;37;16/05/2018;5;3;13
11;52;16/05/2018;5;3;14
10;43;16/05/2018;5;3;15
7;26;16/05/2018;5;3;16
7;15;16/05/2018;5;3;17
8;21;16/05/2018;5;3;18
11;40;16/05/2018;5;3;19
8;29;16/05/2018;5;3;20
8;30;16/05/2018;5;3;21
7;34;16/05/2018;5;3;22
8;23;16/05/2018;5;3;23
6;27;17/05/2018;5;4;0
7;13;17/05/2018;5;4;1
3;3;17/05/2018;5;4;2
6;8;17/05/2018;5;4;3
8;18;17/05/2018;5;4;4
11;42;17/05/2018;5;4;5
14;72;17/05/2018;5;4;6
13;65;17/05/2018;5;4;7
13;77;17/05/2018;5;4;8
13;86;17/05/2018;5;4;9
12;67;17/05/2018;5;4;10
12;73;17/05/2018;5;4;11
12;54;17/05/2018;5;4;12
13;53;17/05/2018;5;4;13
9;36;17/05/2018;5;4;14
9;39;17/05/2018;5;4;15
11;38;17/05/2018;5;4;16
10;49;17/05/2018;5;4;17
11;46;17/05/2018;5;4;18
10;55;17/05/2018;5;4;19
4;8;18/05/2018;5;5;2
5;14;18/05/2018;5;5;3
9;25;18/05/2018;5;5;4
8;33;18/05/2018;5;5;5
10;33;18/05/2018;5;5;6
12;62;18/05/2018;5;5;7
12;56;18/05/2018;5;5;8
13;83;18/05/2018;5;5;9
13;65;18/05/2018;5;5;10
8;49;18/05/2018;5;5;11
9;20;18/05/2018;5;5;12
12;49;18/05/2018;5;5;13
11;38;18/05/2018;5;5;14
11;34;18/05/2018;5;5;15
8;31;18/05/2018;5;5;16
10;41;18/05/2018;5;5;17
8;41;18/05/2018;5;5;18
10;15;18/05/2018;5;5;19
7;9;18/05/2018;5;5;20
7;8;18/05/2018;5;5;21
6;12;19/05/2018;5;6;0
5;17;19/05/2018;5;6;1
4;8;19/05/2018;5;6;2
7;20;19/05/2018;5;6;3
6;12;19/05/2018;5;6;4
1;1;19/05/2018;5;6;5
4;12;20/05/2018;5;7;23
4;10;21/05/2018;5;1;0
9;24;21/05/2018;5;1;6
8;39;21/05/2018;5;1;7
9;36;21/05/2018;5;1;8
9;54;21/05/2018;5;1;9
8;23;21/05/2018;5;1;10
9;66;21/05/2018;5;1;11
9;43;21/05/2018;5;1;12
9;33;21/05/2018;5;1;13
8;30;21/05/2018;5;1;14
10;46;21/05/2018;5;1;15
11;35;21/05/2018;5;1;16
12;56;21/05/2018;5;1;17
13;79;21/05/2018;5;1;18
13;57;21/05/2018;5;1;19
13;83;21/05/2018;5;1;20
11;51;21/05/2018;5;1;21
7;14;21/05/2018;5;1;22
7;25;21/05/2018;5;1;23
8;21;22/05/2018;5;2;0
5;7;22/05/2018;5;2;1
5;11;22/05/2018;5;2;2
7;26;22/05/2018;5;2;3
10;34;22/05/2018;5;2;4
6;21;22/05/2018;5;2;5
11;35;22/05/2018;5;2;6
12;67;22/05/2018;5;2;7
12;67;22/05/2018;5;2;8
12;54;22/05/2018;5;2;9
12;57;22/05/2018;5;2;10
11;75;22/05/2018;5;2;11
10;43;22/05/2018;5;2;12
10;25;22/05/2018;5;2;13
13;67;22/05/2018;5;2;14
13;57;22/05/2018;5;2;15
11;54;22/05/2018;5;2;16
9;40;22/05/2018;5;2;17
11;25;22/05/2018;5;2;18
12;57;22/05/2018;5;2;19
12;46;22/05/2018;5;2;20
10;28;22/05/2018;5;2;21
4;5;22/05/2018;5;2;22
5;8;22/05/2018;5;2;23
7;30;23/05/2018;5;3;0
9;16;23/05/2018;5;3;1
6;28;23/05/2018;5;3;2
9;34;23/05/2018;5;3;3
7;28;23/05/2018;5;3;4
11;22;23/05/2018;5;3;5
11;42;23/05/2018;5;3;6
12;72;23/05/2018;5;3;7
11;41;23/05/2018;5;3;8
11;54;23/05/2018;5;3;9
12;62;23/05/2018;5;3;10
11;46;23/05/2018;5;3;11
12;59;23/05/2018;5;3;12
13;63;23/05/2018;5;3;13
13;50;23/05/2018;5;3;14
9;42;23/05/2018;5;3;15
7;21;23/05/2018;5;3;16
8;27;23/05/2018;5;3;17
7;11;23/05/2018;5;3;18
10;19;23/05/2018;5;3;19
5;6;23/05/2018;5;3;20
9;29;23/05/2018;5;3;21
8;18;23/05/2018;5;3;22
10;27;23/05/2018;5;3;23
7;15;24/05/2018;5;4;0
2;2;24/05/2018;5;4;1
10;31;24/05/2018;5;4;4
8;19;24/05/2018;5;4;5
5;11;24/05/2018;5;4;6
10;44;24/05/2018;5;4;7
10;30;24/05/2018;5;4;8
12;51;24/05/2018;5;4;9
12;52;24/05/2018;5;4;10
10;61;24/05/2018;5;4;11
10;43;24/05/2018;5;4;12
11;23;24/05/2018;5;4;13
10;38;24/05/2018;5;4;14
10;43;24/05/2018;5;4;15
9;32;24/05/2018;5;4;16
10;36;24/05/2018;5;4;17
10;23;24/05/2018;5;4;18
11;57;24/05/2018;5;4;19
12;47;24/05/2018;5;4;20
12;49;24/05/2018;5;4;21
10;39;24/05/2018;5;4;22
8;30;24/05/2018;5;4;23
3;5;25/05/2018;5;5;0
9;18;25/05/2018;5;5;1
6;14;25/05/2018;5;5;2
8;21;25/05/2018;5;5;3
9;20;25/05/2018;5;5;4
9;29;25/05/2018;5;5;5
8;33;25/05/2018;5;5;6
11;73;25/05/2018;5;5;7
11;48;25/05/2018;5;5;8
13;79;25/05/2018;5;5;9
13;67;25/05/2018;5;5;10
11;56;25/05/2018;5;5;11
14;50;25/05/2018;5;5;12
13;52;25/05/2018;5;5;13
9;21;25/05/2018;5;5;14
13;45;25/05/2018;5;5;15
9;28;25/05/2018;5;5;16
10;38;25/05/2018;5;5;17
9;26;25/05/2018;5;5;18
10;31;25/05/2018;5;5;19
12;31;25/05/2018;5;5;20
11;19;25/05/2018;5;5;21
5;11;25/05/2018;5;5;22
2;2;26/05/2018;5;6;2
5;14;26/05/2018;5;6;3
6;24;26/05/2018;5;6;4
7;19;26/05/2018;5;6;5
4;5;26/05/2018;5;6;6
2;2;27/05/2018;5;7;23
1;1;28/05/2018;5;1;0
7;14;28/05/2018;5;1;3
8;11;28/05/2018;5;1;4
5;17;28/05/2018;5;1;5
8;20;28/05/2018;5;1;6
11;52;28/05/2018;5;1;7
11;54;28/05/2018;5;1;8
11;46;28/05/2018;5;1;9
10;31;28/05/2018;5;1;10
11;50;28/05/2018;5;1;11
10;51;28/05/2018;5;1;12
12;51;28/05/2018;5;1;13
11;37;28/05/2018;5;1;14
9;26;28/05/2018;5;1;15
10;26;28/05/2018;5;1;16
10;45;28/05/2018;5;1;17
8;30;28/05/2018;5;1;18
9;43;28/05/2018;5;1;19
7;27;28/05/2018;5;1;20
3;3;28/05/2018;5;1;21
6;16;28/05/2018;5;1;22
8;33;28/05/2018;5;1;23
5;7;29/05/2018;5;2;0
4;4;29/05/2018;5;2;2
4;10;29/05/2018;5;2;3
6;20;29/05/2018;5;2;4
9;20;29/05/2018;5;2;5
6;18;29/05/2018;5;2;6
6;25;29/05/2018;5;2;7
6;11;29/05/2018;5;2;8
6;14;29/05/2018;5;2;9
10;35;29/05/2018;5;2;10
9;39;29/05/2018;5;2;11
10;50;29/05/2018;5;2;12
9;45;29/05/2018;5;2;13
8;53;29/05/2018;5;2;14
11;63;29/05/2018;5;2;15
11;60;29/05/2018;5;2;16
10;43;29/05/2018;5;2;17
9;35;29/05/2018;5;2;18
10;54;29/05/2018;5;2;19
10;47;29/05/2018;5;2;20
9;48;29/05/2018;5;2;21
11;28;29/05/2018;5;2;22
8;27;29/05/2018;5;2;23
10;33;30/05/2018;5;3;0
10;50;30/05/2018;5;3;1
5;18;30/05/2018;5;3;2
4;6;30/05/2018;5;3;3
11;47;30/05/2018;5;3;4
11;28;30/05/2018;5;3;5
9;33;30/05/2018;5;3;6
11;56;30/05/2018;5;3;7
8;57;30/05/2018;5;3;8
10;52;30/05/2018;5;3;9
10;54;30/05/2018;5;3;10
12;74;30/05/2018;5;3;11
11;45;30/05/2018;5;3;12
10;54;30/05/2018;5;3;13
11;45;30/05/2018;5;3;14
7;12;30/05/2018;5;3;15
9;31;30/05/2018;5;3;16
10;51;30/05/2018;5;3;17
8;28;30/05/2018;5;3;18
9;30;30/05/2018;5;3;19
9;37;30/05/2018;5;3;20
8;17;30/05/2018;5;3;21
6;16;30/05/2018;5;3;22
6;26;30/05/2018;5;3;23
8;24;31/05/2018;5;4;0
1;1;31/05/2018;5;4;1
6;9;31/05/2018;5;4;3
8;18;31/05/2018;5;4;4
5;7;31/05/2018;5;4;5
10;26;31/05/2018;5;4;6
8;52;31/05/2018;5;4;7
7;24;31/05/2018;5;4;8
10;68;31/05/2018;5;4;9
11;59;31/05/2018;5;4;10
11;50;31/05/2018;5;4;11
12;42;31/05/2018;5;4;12
12;67;31/05/2018;5;4;13
12;51;31/05/2018;5;4;14
12;31;31/05/2018;5;4;15
12;35;31/05/2018;5;4;16
12;66;31/05/2018;5;4;17
11;53;31/05/2018;5;4;18
11;43;31/05/2018;5;4;19
11;42;31/05/2018;5;4;20
11;39;31/05/2018;5;4;21
9;16;31/05/2018;5;4;22
10;15;31/05/2018;5;4;23
6;7;01/06/2018;6;5;0
5;6;01/06/2018;6;5;1
5;11;01/06/2018;6;5;2
7;26;01/06/2018;6;5;3
9;29;01/06/2018;6;5;4
11;31;01/06/2018;6;5;5
10;27;01/06/2018;6;5;6
8;46;01/06/2018;6;5;7
8;51;01/06/2018;6;5;8
11;44;01/06/2018;6;5;9
11;52;01/06/2018;6;5;10
11;50;01/06/2018;6;5;11
12;57;01/06/2018;6;5;12
12;54;01/06/2018;6;5;13
9;45;01/06/2018;6;5;14
11;57;01/06/2018;6;5;15
11;64;01/06/2018;6;5;16
14;58;01/06/2018;6;5;17
11;39;01/06/2018;6;5;18
10;22;01/06/2018;6;5;19
10;28;01/06/2018;6;5;20
10;22;01/06/2018;6;5;21
6;18;01/06/2018;6;5;22
6;11;01/06/2018;6;5;23
7;13;02/06/2018;6;6;1
7;35;02/06/2018;6;6;2
8;32;02/06/2018;6;6;3
8;24;02/06/2018;6;6;4
1;1;02/06/2018;6;6;5
3;4;03/06/2018;6;7;22
8;18;03/06/2018;6;7;23
5;18;04/06/2018;6;1;1
3;3;04/06/2018;6;1;2
3;6;04/06/2018;6;1;4
5;18;04/06/2018;6;1;5
9;17;04/06/2018;6;1;6
12;52;04/06/2018;6;1;7
11;49;04/06/2018;6;1;8
13;83;04/06/2018;6;1;9
11;66;04/06/2018;6;1;10
11;67;04/06/2018;6;1;11
12;59;04/06/2018;6;1;12
11;40;04/06/2018;6;1;13
10;29;04/06/2018;6;1;14
9;29;04/06/2018;6;1;15
9;35;04/06/2018;6;1;16
9;29;04/06/2018;6;1;17
10;38;04/06/2018;6;1;18
12;64;04/06/2018;6;1;19
11;52;04/06/2018;6;1;20
10;53;04/06/2018;6;1;21
6;13;04/06/2018;6;1;22
6;12;04/06/2018;6;1;23
6;11;05/06/2018;6;2;0
1;1;05/06/2018;6;2;1
4;6;05/06/2018;6;2;2
7;15;05/06/2018;6;2;3
7;26;05/06/2018;6;2;4
9;28;05/06/2018;6;2;5
10;39;05/06/2018;6;2;6
10;56;05/06/2018;6;2;7
11;61;05/06/2018;6;2;8
11;53;05/06/2018;6;2;9
11;47;05/06/2018;6;2;10
9;40;05/06/2018;6;2;11
11;53;05/06/2018;6;2;12
11;45;05/06/2018;6;2;13
11;35;05/06/2018;6;2;14
13;44;05/06/2018;6;2;15
10;81;05/06/2018;6;2;16
11;57;05/06/2018;6;2;17
11;40;05/06/2018;6;2;18
10;26;05/06/2018;6;2;19
8;22;05/06/2018;6;2;20
12;52;05/06/2018;6;2;21
6;21;05/06/2018;6;2;22
10;28;05/06/2018;6;2;23
9;21;06/06/2018;6;3;0
11;32;06/06/2018;6;3;1
8;20;06/06/2018;6;3;2
7;17;06/06/2018;6;3;3
9;33;06/06/2018;6;3;4
8;22;06/06/2018;6;3;5
9;37;06/06/2018;6;3;6
10;52;06/06/2018;6;3;7
11;43;06/06/2018;6;3;8
11;58;06/06/2018;6;3;9
12;65;06/06/2018;6;3;10
12;53;06/06/2018;6;3;11
12;50;06/06/2018;6;3;12
10;69;06/06/2018;6;3;13
12;43;06/06/2018;6;3;14
13;77;06/06/2018;6;3;15
11;42;06/06/2018;6;3;16
12;44;06/06/2018;6;3;17
10;48;06/06/2018;6;3;18
9;38;06/06/2018;6;3;19
11;36;06/06/2018;6;3;20
9;32;06/06/2018;6;3;21
10;41;06/06/2018;6;3;22
10;53;06/06/2018;6;3;23
9;34;07/06/2018;6;4;0
10;33;07/06/2018;6;4;1
7;25;07/06/2018;6;4;2
8;41;07/06/2018;6;4;3
4;10;07/06/2018;6;4;4
3;5;07/06/2018;6;4;5
9;21;07/06/2018;6;4;6
10;50;07/06/2018;6;4;7
10;47;07/06/2018;6;4;8
10;66;07/06/2018;6;4;9
10;54;07/06/2018;6;4;10
11;66;07/06/2018;6;4;11
11;41;07/06/2018;6;4;12
8;20;07/06/2018;6;4;13
11;27;07/06/2018;6;4;14
8;27;07/06/2018;6;4;15
6;21;07/06/2018;6;4;16
7;22;07/06/2018;6;4;17
7;25;07/06/2018;6;4;18
9;25;07/06/2018;6;4;19
8;15;07/06/2018;6;4;20
11;26;07/06/2018;6;4;21
5;16;07/06/2018;6;4;22
4;5;07/06/2018;6;4;23
6;11;08/06/2018;6;5;0
2;4;08/06/2018;6;5;1
5;6;08/06/2018;6;5;2
2;2;08/06/2018;6;5;5
4;4;08/06/2018;6;5;7
3;5;10/06/2018;6;7;22
1;1;10/06/2018;6;7;23
2;2;11/06/2018;6;1;0
3;4;11/06/2018;6;1;1
9;24;11/06/2018;6;1;3
3;3;11/06/2018;6;1;4
5;8;11/06/2018;6;1;6
10;36;11/06/2018;6;1;7
12;57;11/06/2018;6;1;8
12;98;11/06/2018;6;1;9
11;69;11/06/2018;6;1;10
11;54;11/06/2018;6;1;11
12;48;11/06/2018;6;1;12
11;69;11/06/2018;6;1;13
10;52;11/06/2018;6;1;14
11;60;11/06/2018;6;1;15
11;36;11/06/2018;6;1;16
11;78;11/06/2018;6;1;17
9;44;11/06/2018;6;1;18
8;41;11/06/2018;6;1;19
9;44;11/06/2018;6;1;20
8;45;11/06/2018;6;1;21
7;10;11/06/2018;6;1;22
10;31;11/06/2018;6;1;23
6;11;12/06/2018;6;2;0
6;10;12/06/2018;6;2;1
3;4;12/06/2018;6;2;2
6;16;12/06/2018;6;2;3
8;25;12/06/2018;6;2;4
7;20;12/06/2018;6;2;5
11;62;12/06/2018;6;2;6
11;70;12/06/2018;6;2;7
11;50;12/06/2018;6;2;8
10;48;12/06/2018;6;2;9
10;87;12/06/2018;6;2;10
11;46;12/06/2018;6;2;11
11;50;12/06/2018;6;2;12
11;53;12/06/2018;6;2;13
9;52;12/06/2018;6;2;14
10;48;12/06/2018;6;2;15
8;31;12/06/2018;6;2;16
9;41;12/06/2018;6;2;17
9;39;12/06/2018;6;2;18
10;43;12/06/2018;6;2;19
10;48;12/06/2018;6;2;20
11;45;12/06/2018;6;2;21
8;14;12/06/2018;6;2;22
3;5;12/06/2018;6;2;23
8;15;13/06/2018;6;3;0
9;38;13/06/2018;6;3;1
5;8;13/06/2018;6;3;2
9;40;13/06/2018;6;3;3
8;17;13/06/2018;6;3;4
7;14;13/06/2018;6;3;5
12;46;13/06/2018;6;3;6
11;87;13/06/2018;6;3;7
10;70;13/06/2018;6;3;8
12;69;13/06/2018;6;3;9
11;51;13/06/2018;6;3;10
10;56;13/06/2018;6;3;11
12;56;13/06/2018;6;3;12
11;53;13/06/2018;6;3;13
11;43;13/06/2018;6;3;14
12;51;13/06/2018;6;3;15
10;36;13/06/2018;6;3;16
10;36;13/06/2018;6;3;17
9;43;13/06/2018;6;3;18
6;24;13/06/2018;6;3;19
8;26;13/06/2018;6;3;20
10;48;13/06/2018;6;3;21
4;9;13/06/2018;6;3;22
5;7;13/06/2018;6;3;23
3;4;14/06/2018;6;4;0
7;33;14/06/2018;6;4;1
5;20;14/06/2018;6;4;2
6;13;14/06/2018;6;4;3
7;15;14/06/2018;6;4;4
1;1;14/06/2018;6;4;5
10;41;14/06/2018;6;4;6
10;79;14/06/2018;6;4;7
10;49;14/06/2018;6;4;8
10;81;14/06/2018;6;4;9
10;46;14/06/2018;6;4;10
9;57;14/06/2018;6;4;11
11;62;14/06/2018;6;4;12
7;25;14/06/2018;6;4;13
9;31;14/06/2018;6;4;14
9;30;14/06/2018;6;4;15
7;17;14/06/2018;6;4;16
9;39;14/06/2018;6;4;17
7;29;14/06/2018;6;4;18
7;21;14/06/2018;6;4;19
9;33;14/06/2018;6;4;20
9;51;14/06/2018;6;4;21
8;26;14/06/2018;6;4;22
8;21;14/06/2018;6;4;23
9;26;15/06/2018;6;5;0
7;13;15/06/2018;6;5;1
2;2;15/06/2018;6;5;2
9;19;15/06/2018;6;5;3
8;21;15/06/2018;6;5;4
8;15;15/06/2018;6;5;5
10;37;15/06/2018;6;5;6
11;77;15/06/2018;6;5;7
11;42;15/06/2018;6;5;8
8;46;15/06/2018;6;5;9
8;27;15/06/2018;6;5;10
8;31;15/06/2018;6;5;11
10;44;15/06/2018;6;5;12
9;52;15/06/2018;6;5;13
7;32;15/06/2018;6;5;14
7;19;15/06/2018;6;5;15
7;17;15/06/2018;6;5;16
6;34;15/06/2018;6;5;17
5;19;15/06/2018;6;5;18
5;8;15/06/2018;6;5;19
6;15;15/06/2018;6;5;20
5;9;15/06/2018;6;5;21
6;10;15/06/2018;6;5;22
2;2;15/06/2018;6;5;23
7;18;16/06/2018;6;6;0
6;11;16/06/2018;6;6;1
5;12;16/06/2018;6;6;2
6;21;16/06/2018;6;6;3
8;12;16/06/2018;6;6;4
1;1;16/06/2018;6;6;5
