vehiculo;soc;Entradas;fecha;Mes;dia_semana;hora
35;34;1;07/12/2017;12;4;5
43;33;1;07/12/2017;12;4;5
41;34;1;07/12/2017;12;4;8
42;33;1;07/12/2017;12;4;8
32;33;1;07/12/2017;12;4;9
33;34;5;07/12/2017;12;4;10
38;34;1;07/12/2017;12;4;11
40;33;3;07/12/2017;12;4;20
38;67;1;07/12/2017;12;4;23
40;84;1;07/12/2017;12;4;23
42;48;1;07/12/2017;12;4;23
38;62;3;08/12/2017;12;5;3
40;78;4;08/12/2017;12;5;3
43;50;1;08/12/2017;12;5;3
35;37;1;08/12/2017;12;5;4
39;82;1;08/12/2017;12;5;4
43;48;1;08/12/2017;12;5;4
42;92;1;09/12/2017;12;6;6
43;61;1;09/12/2017;12;6;8
37;32;2;09/12/2017;12;6;9
37;33;1;09/12/2017;12;6;9
35;58;4;09/12/2017;12;6;12
37;83;1;09/12/2017;12;6;16
41;33;1;09/12/2017;12;6;17
38;46;1;09/12/2017;12;6;18
39;81;2;10/12/2017;12;7;22
33;32;1;10/12/2017;12;7;23
32;33;1;11/12/2017;12;1;10
40;34;2;11/12/2017;12;1;13
38;34;1;11/12/2017;12;1;14
39;34;1;11/12/2017;12;1;15
43;33;1;11/12/2017;12;1;15
37;33;1;11/12/2017;12;1;16
41;34;1;11/12/2017;12;1;16
35;34;1;11/12/2017;12;1;17
42;33;1;11/12/2017;12;1;17
33;34;3;11/12/2017;12;1;19
32;34;1;12/12/2017;12;2;0
38;34;2;12/12/2017;12;2;7
37;34;1;12/12/2017;12;2;9
41;34;1;12/12/2017;12;2;10
42;33;1;12/12/2017;12;2;10
35;33;1;12/12/2017;12;2;11
43;34;5;12/12/2017;12;2;11
33;23;1;12/12/2017;12;2;13
33;24;1;12/12/2017;12;2;13
33;26;2;12/12/2017;12;2;13
32;34;1;12/12/2017;12;2;15
39;34;1;12/12/2017;12;2;21
38;33;1;12/12/2017;12;2;22
40;34;2;12/12/2017;12;2;22
35;34;1;13/12/2017;12;3;2
37;34;1;13/12/2017;12;3;5
41;34;1;13/12/2017;12;3;6
43;34;1;13/12/2017;12;3;6
33;33;1;13/12/2017;12;3;9
42;34;2;13/12/2017;12;3;9
32;33;1;13/12/2017;12;3;13
38;34;2;13/12/2017;12;3;15
35;34;1;13/12/2017;12;3;16
40;33;1;13/12/2017;12;3;18
37;34;1;13/12/2017;12;3;20
41;34;1;14/12/2017;12;4;1
43;33;1;14/12/2017;12;4;1
42;34;1;14/12/2017;12;4;2
32;42;1;14/12/2017;12;4;5
33;34;2;14/12/2017;12;4;5
35;45;1;14/12/2017;12;4;5
38;34;1;14/12/2017;12;4;10
40;33;2;14/12/2017;12;4;10
37;34;1;14/12/2017;12;4;12
43;34;1;14/12/2017;12;4;16
41;34;1;14/12/2017;12;4;17
35;33;1;14/12/2017;12;4;18
42;33;1;14/12/2017;12;4;18
33;33;1;15/12/2017;12;5;0
32;33;1;15/12/2017;12;5;5
40;33;1;15/12/2017;12;5;6
37;34;1;15/12/2017;12;5;7
38;34;5;15/12/2017;12;5;9
43;34;1;15/12/2017;12;5;9
41;33;1;15/12/2017;12;5;12
35;33;1;15/12/2017;12;5;13
39;33;2;15/12/2017;12;5;15
33;34;8;15/12/2017;12;5;16
42;34;3;15/12/2017;12;5;19
33;32;6;15/12/2017;12;5;20
33;33;4;15/12/2017;12;5;20
33;34;6;15/12/2017;12;5;20
42;34;1;15/12/2017;12;5;20
41;64;1;16/12/2017;12;6;4
41;65;1;16/12/2017;12;6;4
32;33;1;16/12/2017;12;6;5
32;33;1;16/12/2017;12;6;6
42;76;1;16/12/2017;12;6;6
35;45;1;16/12/2017;12;6;12
37;43;2;16/12/2017;12;6;16
39;46;1;16/12/2017;12;6;20
39;80;1;17/12/2017;12;7;22
43;31;3;17/12/2017;12;7;22
43;32;1;17/12/2017;12;7;22
43;33;1;17/12/2017;12;7;22
37;17;2;18/12/2017;12;1;7
32;34;8;18/12/2017;12;1;9
35;34;1;18/12/2017;12;1;9
32;34;10;18/12/2017;12;1;10
41;34;6;18/12/2017;12;1;10
42;34;1;18/12/2017;12;1;10
32;34;2;18/12/2017;12;1;11
39;80;2;18/12/2017;12;1;11
41;34;1;18/12/2017;12;1;11
38;34;3;18/12/2017;12;1;12
32;34;1;18/12/2017;12;1;13
38;34;1;18/12/2017;12;1;13
33;32;2;18/12/2017;12;1;16
39;33;1;18/12/2017;12;1;17
39;34;1;18/12/2017;12;1;17
43;34;2;18/12/2017;12;1;18
37;33;1;19/12/2017;12;2;1
41;33;1;19/12/2017;12;2;1
42;34;1;19/12/2017;12;2;1
32;34;1;19/12/2017;12;2;7
35;34;1;19/12/2017;12;2;7
38;33;1;19/12/2017;12;2;7
39;80;1;19/12/2017;12;2;8
32;77;1;19/12/2017;12;2;9
33;34;2;19/12/2017;12;2;10
43;34;1;19/12/2017;12;2;12
39;34;1;19/12/2017;12;2;14
42;34;1;19/12/2017;12;2;14
41;34;1;19/12/2017;12;2;15
42;34;3;19/12/2017;12;2;15
32;34;1;19/12/2017;12;2;16
35;33;1;19/12/2017;12;2;18
33;33;3;20/12/2017;12;3;3
38;34;4;20/12/2017;12;3;3
43;34;2;20/12/2017;12;3;6
33;33;2;20/12/2017;12;3;7
39;80;1;20/12/2017;12;3;7
35;34;1;20/12/2017;12;3;10
37;33;1;20/12/2017;12;3;10
41;34;1;20/12/2017;12;3;10
32;34;1;20/12/2017;12;3;11
32;54;1;20/12/2017;12;3;12
35;86;1;20/12/2017;12;3;12
42;34;4;20/12/2017;12;3;12
39;31;1;20/12/2017;12;3;15
39;32;1;20/12/2017;12;3;15
38;33;1;20/12/2017;12;3;21
43;34;1;20/12/2017;12;3;21
33;34;2;21/12/2017;12;4;6
32;33;2;21/12/2017;12;4;7
35;33;2;21/12/2017;12;4;7
37;34;1;21/12/2017;12;4;7
38;31;1;21/12/2017;12;4;7
35;33;4;21/12/2017;12;4;8
35;33;1;21/12/2017;12;4;9
38;83;1;21/12/2017;12;4;9
42;34;3;21/12/2017;12;4;9
41;36;2;21/12/2017;12;4;10
41;33;1;21/12/2017;12;4;11
43;34;1;21/12/2017;12;4;12
39;33;8;21/12/2017;12;4;15
35;34;1;21/12/2017;12;4;18
40;34;2;21/12/2017;12;4;19
33;33;1;21/12/2017;12;4;20
37;33;1;21/12/2017;12;4;20
38;34;2;22/12/2017;12;5;0
32;34;1;22/12/2017;12;5;4
32;56;1;22/12/2017;12;5;4
43;34;1;22/12/2017;12;5;7
41;34;1;22/12/2017;12;5;8
42;34;1;22/12/2017;12;5;8
41;34;1;22/12/2017;12;5;9
33;33;2;22/12/2017;12;5;13
32;34;1;22/12/2017;12;5;14
35;34;1;22/12/2017;12;5;15
35;34;3;22/12/2017;12;5;16
40;34;1;23/12/2017;12;6;2
40;28;1;25/12/2017;12;1;22
37;31;1;26/12/2017;12;2;6
38;34;7;26/12/2017;12;2;8
41;34;1;26/12/2017;12;2;8
43;33;1;26/12/2017;12;2;8
38;34;2;26/12/2017;12;2;9
43;67;1;26/12/2017;12;2;9
33;33;6;26/12/2017;12;2;10
38;81;1;26/12/2017;12;2;10
42;34;2;26/12/2017;12;2;10
33;33;1;26/12/2017;12;2;11
35;32;1;26/12/2017;12;2;11
35;34;1;26/12/2017;12;2;11
35;35;1;26/12/2017;12;2;12
32;33;1;26/12/2017;12;2;13
35;34;1;26/12/2017;12;2;13
33;59;1;26/12/2017;12;2;17
40;34;1;26/12/2017;12;2;17
39;33;3;26/12/2017;12;2;19
43;34;3;26/12/2017;12;2;19
41;34;1;27/12/2017;12;3;3
42;33;2;27/12/2017;12;3;3
42;33;3;27/12/2017;12;3;4
42;33;1;27/12/2017;12;3;5
33;33;1;27/12/2017;12;3;6
35;34;1;27/12/2017;12;3;6
38;34;3;27/12/2017;12;3;6
32;34;2;27/12/2017;12;3;8
41;34;1;27/12/2017;12;3;8
41;34;2;27/12/2017;12;3;9
40;34;2;27/12/2017;12;3;10
39;33;3;27/12/2017;12;3;13
43;33;2;27/12/2017;12;3;13
35;33;1;27/12/2017;12;3;19
33;34;7;27/12/2017;12;3;20
38;34;1;27/12/2017;12;3;20
42;33;5;27/12/2017;12;3;20
32;34;1;28/12/2017;12;4;3
42;84;1;28/12/2017;12;4;3
40;31;2;28/12/2017;12;4;5
41;31;1;28/12/2017;12;4;5
43;34;2;28/12/2017;12;4;5
37;33;2;28/12/2017;12;4;6
39;33;2;28/12/2017;12;4;6
33;31;3;28/12/2017;12;4;10
33;32;3;28/12/2017;12;4;10
33;33;1;28/12/2017;12;4;10
33;34;5;28/12/2017;12;4;10
39;79;1;28/12/2017;12;4;10
35;34;1;28/12/2017;12;4;11
38;34;1;28/12/2017;12;4;12
43;33;2;28/12/2017;12;4;19
42;34;1;28/12/2017;12;4;20
32;34;1;28/12/2017;12;4;22
41;33;1;28/12/2017;12;4;22
40;34;2;29/12/2017;12;5;0
39;33;5;29/12/2017;12;5;1
40;34;1;29/12/2017;12;5;1
37;33;1;29/12/2017;12;5;5
35;34;1;29/12/2017;12;5;11
38;33;1;29/12/2017;12;5;23
41;44;1;30/12/2017;12;6;4
32;50;1;30/12/2017;12;6;6
42;57;1;30/12/2017;12;6;6
43;33;1;30/12/2017;12;6;7
32;47;1;30/12/2017;12;6;9
32;47;1;30/12/2017;12;6;10
42;53;3;30/12/2017;12;6;10
35;64;1;30/12/2017;12;6;12
37;40;1;30/12/2017;12;6;16
38;70;1;30/12/2017;12;6;18
42;49;1;31/12/2017;12;7;9
40;33;1;01/01/2018;1;1;10
38;32;1;01/01/2018;1;1;21
40;20;1;01/01/2018;1;1;21
35;46;1;01/01/2018;1;1;22
40;17;4;01/01/2018;1;1;22
40;18;1;01/01/2018;1;1;22
41;39;1;02/01/2018;1;2;2
43;41;1;02/01/2018;1;2;2
32;46;1;02/01/2018;1;2;3
39;34;2;02/01/2018;1;2;5
37;33;2;02/01/2018;1;2;8
40;16;2;02/01/2018;1;2;9
42;34;2;02/01/2018;1;2;9
32;33;1;02/01/2018;1;2;10
33;31;1;02/01/2018;1;2;10
42;34;2;02/01/2018;1;2;10
35;43;1;02/01/2018;1;2;11
41;34;1;02/01/2018;1;2;15
43;33;1;02/01/2018;1;2;15
39;33;2;02/01/2018;1;2;16
38;34;10;02/01/2018;1;2;17
42;34;1;02/01/2018;1;2;17
40;33;1;02/01/2018;1;2;20
32;33;1;02/01/2018;1;2;21
33;32;1;02/01/2018;1;2;21
37;34;1;02/01/2018;1;2;22
35;33;1;03/01/2018;1;3;4
32;54;1;03/01/2018;1;3;7
41;33;1;03/01/2018;1;3;8
43;34;1;03/01/2018;1;3;8
32;34;1;03/01/2018;1;3;11
38;96;1;03/01/2018;1;3;12
33;33;1;03/01/2018;1;3;14
39;34;1;03/01/2018;1;3;14
40;33;2;03/01/2018;1;3;14
42;34;2;03/01/2018;1;3;14
33;33;3;03/01/2018;1;3;15
37;33;1;03/01/2018;1;3;15
39;64;1;03/01/2018;1;3;15
37;69;1;03/01/2018;1;3;16
39;77;1;03/01/2018;1;3;16
40;77;2;03/01/2018;1;3;16
42;85;2;03/01/2018;1;3;16
35;34;1;03/01/2018;1;3;20
41;34;1;03/01/2018;1;3;22
43;33;2;03/01/2018;1;3;22
43;33;1;03/01/2018;1;3;23
33;42;1;04/01/2018;1;4;3
37;52;1;04/01/2018;1;4;3
39;41;1;04/01/2018;1;4;3
40;43;1;04/01/2018;1;4;3
32;33;1;04/01/2018;1;4;6
38;33;1;04/01/2018;1;4;7
40;33;1;04/01/2018;1;4;8
42;34;1;04/01/2018;1;4;9
35;34;1;04/01/2018;1;4;15
39;33;1;04/01/2018;1;4;15
39;34;1;04/01/2018;1;4;15
34;34;3;04/01/2018;1;4;17
41;33;1;04/01/2018;1;4;17
39;77;1;04/01/2018;1;4;20
43;33;2;04/01/2018;1;4;20
37;33;4;04/01/2018;1;4;21
33;33;1;04/01/2018;1;4;22
32;32;1;05/01/2018;1;5;6
36;34;1;05/01/2018;1;5;7
42;33;4;05/01/2018;1;5;7
38;33;3;05/01/2018;1;5;8
40;34;1;05/01/2018;1;5;9
39;34;2;05/01/2018;1;5;10
35;34;1;05/01/2018;1;5;13
34;33;2;05/01/2018;1;5;18
41;33;2;06/01/2018;1;6;1
40;76;1;06/01/2018;1;6;2
39;76;1;07/01/2018;1;7;22
41;84;1;07/01/2018;1;7;22
33;34;1;08/01/2018;1;1;4
37;26;1;08/01/2018;1;1;4
43;34;1;08/01/2018;1;1;4
42;34;2;08/01/2018;1;1;6
36;34;1;08/01/2018;1;1;8
32;33;1;08/01/2018;1;1;9
38;33;1;08/01/2018;1;1;9
38;37;1;08/01/2018;1;1;9
35;34;1;08/01/2018;1;1;11
38;34;1;08/01/2018;1;1;12
32;33;3;08/01/2018;1;1;13
39;34;1;08/01/2018;1;1;15
40;34;1;08/01/2018;1;1;17
33;34;5;08/01/2018;1;1;19
39;76;1;08/01/2018;1;1;20
41;33;1;08/01/2018;1;1;20
37;34;2;08/01/2018;1;1;21
43;34;5;08/01/2018;1;1;21
36;31;1;08/01/2018;1;1;22
36;31;3;08/01/2018;1;1;23
35;34;4;09/01/2018;1;2;4
35;34;2;09/01/2018;1;2;5
42;34;2;09/01/2018;1;2;5
35;34;4;09/01/2018;1;2;6
42;34;1;09/01/2018;1;2;6
32;34;3;09/01/2018;1;2;7
33;34;2;09/01/2018;1;2;8
38;34;1;09/01/2018;1;2;9
40;33;7;09/01/2018;1;2;9
38;99;1;09/01/2018;1;2;13
41;34;1;09/01/2018;1;2;14
43;34;1;09/01/2018;1;2;14
36;33;3;09/01/2018;1;2;15
37;33;2;09/01/2018;1;2;15
37;99;1;09/01/2018;1;2;17
35;33;1;09/01/2018;1;2;20
42;34;2;09/01/2018;1;2;23
40;34;3;10/01/2018;1;3;3
33;34;1;10/01/2018;1;3;4
32;34;3;10/01/2018;1;3;6
36;34;1;10/01/2018;1;3;7
41;33;1;10/01/2018;1;3;7
36;34;1;10/01/2018;1;3;8
43;34;1;10/01/2018;1;3;9
37;34;1;10/01/2018;1;3;10
38;33;1;10/01/2018;1;3;11
35;33;1;10/01/2018;1;3;13
40;34;1;10/01/2018;1;3;17
33;33;1;10/01/2018;1;3;22
42;33;2;10/01/2018;1;3;22
42;33;1;10/01/2018;1;3;23
39;32;1;11/01/2018;1;4;3
32;33;1;11/01/2018;1;4;6
36;33;2;11/01/2018;1;4;6
37;34;2;11/01/2018;1;4;7
38;34;5;11/01/2018;1;4;7
41;33;2;11/01/2018;1;4;7
43;34;1;11/01/2018;1;4;9
34;33;1;11/01/2018;1;4;10
35;33;1;11/01/2018;1;4;10
38;34;1;11/01/2018;1;4;10
40;33;2;11/01/2018;1;4;11
34;48;1;11/01/2018;1;4;12
34;33;1;11/01/2018;1;4;17
33;33;1;11/01/2018;1;4;19
36;33;2;12/01/2018;1;5;2
42;33;8;12/01/2018;1;5;3
41;33;1;12/01/2018;1;5;7
43;34;2;12/01/2018;1;5;7
35;33;1;12/01/2018;1;5;8
37;32;1;12/01/2018;1;5;8
32;34;1;12/01/2018;1;5;9
40;33;5;12/01/2018;1;5;9
34;33;2;12/01/2018;1;5;10
40;33;1;12/01/2018;1;5;10
34;32;2;12/01/2018;1;5;15
34;33;4;12/01/2018;1;5;15
34;30;2;15/01/2018;1;1;5
41;34;1;15/01/2018;1;1;6
36;34;2;15/01/2018;1;1;7
40;34;1;15/01/2018;1;1;7
37;34;2;15/01/2018;1;1;9
39;33;3;15/01/2018;1;1;9
43;34;2;15/01/2018;1;1;9
42;34;2;15/01/2018;1;1;10
33;34;1;15/01/2018;1;1;11
35;33;1;15/01/2018;1;1;11
38;34;2;15/01/2018;1;1;11
32;34;1;15/01/2018;1;1;12
42;86;1;15/01/2018;1;1;12
40;50;1;15/01/2018;1;1;16
41;47;1;15/01/2018;1;1;16
39;34;1;15/01/2018;1;1;21
40;33;2;16/01/2018;1;2;0
40;33;3;16/01/2018;1;2;1
36;32;2;16/01/2018;1;2;5
37;33;1;16/01/2018;1;2;5
42;34;13;16/01/2018;1;2;6
33;34;1;16/01/2018;1;2;7
35;34;3;16/01/2018;1;2;7
42;34;1;16/01/2018;1;2;7
38;34;6;16/01/2018;1;2;8
43;33;1;16/01/2018;1;2;8
33;88;1;16/01/2018;1;2;9
42;86;1;16/01/2018;1;2;9
38;34;4;16/01/2018;1;2;12
32;34;1;16/01/2018;1;2;14
41;34;1;16/01/2018;1;2;15
35;34;1;16/01/2018;1;2;18
39;37;1;16/01/2018;1;2;20
40;34;2;16/01/2018;1;2;20
36;32;3;16/01/2018;1;2;23
33;34;2;17/01/2018;1;3;7
37;33;2;17/01/2018;1;3;7
42;33;2;17/01/2018;1;3;7
33;34;2;17/01/2018;1;3;8
41;34;3;17/01/2018;1;3;10
43;34;1;17/01/2018;1;3;10
32;33;3;17/01/2018;1;3;11
33;98;1;17/01/2018;1;3;11
33;99;1;17/01/2018;1;3;11
39;60;1;17/01/2018;1;3;11
41;34;2;17/01/2018;1;3;11
42;99;1;17/01/2018;1;3;11
43;80;1;17/01/2018;1;3;11
35;34;1;17/01/2018;1;3;12
35;34;1;17/01/2018;1;3;13
34;30;1;17/01/2018;1;3;15
38;34;2;17/01/2018;1;3;15
36;34;2;17/01/2018;1;3;16
40;34;1;17/01/2018;1;3;19
39;32;3;17/01/2018;1;3;23
37;33;1;18/01/2018;1;4;6
43;33;1;18/01/2018;1;4;7
33;33;2;18/01/2018;1;4;8
36;33;2;18/01/2018;1;4;9
38;34;1;18/01/2018;1;4;10
32;34;1;18/01/2018;1;4;11
34;34;4;18/01/2018;1;4;11
38;34;4;18/01/2018;1;4;11
42;33;3;18/01/2018;1;4;11
32;70;2;18/01/2018;1;4;12
34;34;2;18/01/2018;1;4;12
35;34;1;18/01/2018;1;4;12
40;34;2;18/01/2018;1;4;12
41;34;3;18/01/2018;1;4;14
33;30;3;19/01/2018;1;5;6
32;34;1;19/01/2018;1;5;7
37;33;2;19/01/2018;1;5;7
38;34;2;19/01/2018;1;5;7
36;33;3;19/01/2018;1;5;9
43;34;1;19/01/2018;1;5;9
37;88;1;19/01/2018;1;5;10
40;34;2;19/01/2018;1;5;13
35;33;1;19/01/2018;1;5;14
34;32;1;19/01/2018;1;5;15
38;33;4;19/01/2018;1;5;16
38;33;2;19/01/2018;1;5;17
37;80;1;19/01/2018;1;5;18
40;98;1;19/01/2018;1;5;18
42;33;3;19/01/2018;1;5;18
42;33;1;19/01/2018;1;5;19
33;56;1;19/01/2018;1;5;20
39;60;1;19/01/2018;1;5;20
41;39;1;19/01/2018;1;5;20
32;29;1;21/01/2018;1;7;22
40;26;2;21/01/2018;1;7;22
40;27;1;21/01/2018;1;7;22
43;32;1;21/01/2018;1;7;22
35;33;3;21/01/2018;1;7;23
33;31;4;22/01/2018;1;1;3
38;34;1;22/01/2018;1;1;3
38;34;2;22/01/2018;1;1;4
39;33;1;22/01/2018;1;1;5
36;34;4;22/01/2018;1;1;7
42;33;2;22/01/2018;1;1;7
36;33;3;22/01/2018;1;1;8
36;34;1;22/01/2018;1;1;8
36;83;1;22/01/2018;1;1;10
42;99;1;22/01/2018;1;1;10
37;34;1;22/01/2018;1;1;11
41;34;1;22/01/2018;1;1;16
40;34;2;22/01/2018;1;1;21
43;34;1;22/01/2018;1;1;22
32;34;1;22/01/2018;1;1;23
38;34;1;22/01/2018;1;1;23
35;34;5;23/01/2018;1;2;0
36;34;1;23/01/2018;1;2;1
33;34;1;23/01/2018;1;2;8
37;34;1;23/01/2018;1;2;9
41;34;1;23/01/2018;1;2;9
42;33;3;23/01/2018;1;2;10
40;34;1;23/01/2018;1;2;12
40;34;1;23/01/2018;1;2;13
43;34;1;23/01/2018;1;2;19
32;34;1;23/01/2018;1;2;20
36;34;1;23/01/2018;1;2;20
38;34;1;24/01/2018;1;3;1
35;31;1;24/01/2018;1;3;3
41;33;1;24/01/2018;1;3;6
33;33;3;24/01/2018;1;3;7
40;34;1;24/01/2018;1;3;8
34;22;1;24/01/2018;1;3;10
34;23;1;24/01/2018;1;3;10
37;33;1;24/01/2018;1;3;11
39;34;1;24/01/2018;1;3;12
36;34;6;24/01/2018;1;3;14
36;34;1;24/01/2018;1;3;15
42;34;10;24/01/2018;1;3;15
32;34;1;24/01/2018;1;3;16
36;33;5;24/01/2018;1;3;16
36;34;10;24/01/2018;1;3;16
43;34;1;24/01/2018;1;3;21
39;62;1;25/01/2018;1;4;2
35;33;1;25/01/2018;1;4;3
38;34;1;25/01/2018;1;4;5
40;34;2;25/01/2018;1;4;5
41;33;1;25/01/2018;1;4;5
33;34;2;25/01/2018;1;4;7
39;34;1;25/01/2018;1;4;9
37;33;1;25/01/2018;1;4;11
39;61;1;25/01/2018;1;4;11
39;61;1;25/01/2018;1;4;12
36;33;3;25/01/2018;1;4;15
42;34;1;25/01/2018;1;4;16
43;33;2;25/01/2018;1;4;16
32;33;1;25/01/2018;1;4;17
34;34;1;25/01/2018;1;4;19
34;34;1;25/01/2018;1;4;20
35;34;1;25/01/2018;1;4;22
34;84;1;26/01/2018;1;5;1
40;34;2;26/01/2018;1;5;3
33;34;2;26/01/2018;1;5;6
37;34;2;26/01/2018;1;5;7
41;33;1;26/01/2018;1;5;7
43;42;1;26/01/2018;1;5;13
36;34;3;26/01/2018;1;5;15
38;34;1;26/01/2018;1;5;15
39;33;5;26/01/2018;1;5;16
42;33;1;26/01/2018;1;5;17
32;33;1;26/01/2018;1;5;20
38;49;1;27/01/2018;1;6;18
38;45;1;28/01/2018;1;7;0
41;22;1;28/01/2018;1;7;21
43;15;2;28/01/2018;1;7;21
43;16;1;28/01/2018;1;7;21
38;39;1;28/01/2018;1;7;22
36;34;1;28/01/2018;1;7;23
43;35;1;28/01/2018;1;7;23
43;37;1;28/01/2018;1;7;23
34;34;1;29/01/2018;1;1;2
35;34;3;29/01/2018;1;1;2
41;99;2;29/01/2018;1;1;2
38;32;1;29/01/2018;1;1;4
34;88;1;29/01/2018;1;1;5
35;98;1;29/01/2018;1;1;5
35;99;5;29/01/2018;1;1;5
42;64;1;29/01/2018;1;1;5
34;87;1;29/01/2018;1;1;6
39;31;1;29/01/2018;1;1;6
39;32;1;29/01/2018;1;1;6
33;34;2;29/01/2018;1;1;7
37;34;2;29/01/2018;1;1;7
32;34;1;29/01/2018;1;1;12
31;64;2;29/01/2018;1;1;13
32;40;1;29/01/2018;1;1;13
40;0;1;29/01/2018;1;1;13
34;34;2;29/01/2018;1;1;16
35;33;1;29/01/2018;1;1;17
43;34;1;29/01/2018;1;1;19
36;33;1;29/01/2018;1;1;20
41;34;2;29/01/2018;1;1;21
33;34;1;29/01/2018;1;1;22
42;33;1;29/01/2018;1;1;22
38;34;1;29/01/2018;1;1;23
33;34;2;30/01/2018;1;2;3
37;32;1;30/01/2018;1;2;3
37;33;1;30/01/2018;1;2;3
40;34;2;30/01/2018;1;2;3
39;33;1;30/01/2018;1;2;5
32;34;1;30/01/2018;1;2;8
35;34;3;30/01/2018;1;2;8
37;97;1;30/01/2018;1;2;8
34;34;5;30/01/2018;1;2;12
36;33;1;30/01/2018;1;2;19
33;34;2;30/01/2018;1;2;20
42;34;4;30/01/2018;1;2;21
41;33;1;30/01/2018;1;2;22
39;33;1;30/01/2018;1;2;23
35;33;1;31/01/2018;1;3;0
38;33;1;31/01/2018;1;3;0
43;33;4;31/01/2018;1;3;0
32;34;2;31/01/2018;1;3;6
37;33;1;31/01/2018;1;3;6
40;34;2;31/01/2018;1;3;6
34;34;1;31/01/2018;1;3;7
33;34;1;31/01/2018;1;3;16
41;34;1;31/01/2018;1;3;18
41;34;1;31/01/2018;1;3;19
35;34;1;31/01/2018;1;3;20
38;33;1;31/01/2018;1;3;20
39;33;1;31/01/2018;1;3;20
43;34;3;31/01/2018;1;3;21
36;33;1;01/02/2018;2;4;2
40;33;2;01/02/2018;2;4;3
37;33;1;01/02/2018;2;4;4
32;34;2;01/02/2018;2;4;6
42;34;1;01/02/2018;2;4;8
34;34;3;01/02/2018;2;4;9
34;35;1;01/02/2018;2;4;9
34;34;3;01/02/2018;2;4;11
33;33;1;01/02/2018;2;4;13
41;34;1;01/02/2018;2;4;13
35;33;2;01/02/2018;2;4;14
38;34;1;01/02/2018;2;4;15
39;34;1;01/02/2018;2;4;16
43;33;1;01/02/2018;2;4;17
36;34;2;01/02/2018;2;4;18
37;33;1;01/02/2018;2;4;18
40;33;2;01/02/2018;2;4;20
32;41;1;01/02/2018;2;4;23
42;41;1;01/02/2018;2;4;23
42;45;2;01/02/2018;2;4;23
32;34;2;02/02/2018;2;5;5
42;34;1;02/02/2018;2;5;6
34;34;3;02/02/2018;2;5;7
42;34;1;02/02/2018;2;5;7
32;99;1;02/02/2018;2;5;9
41;33;1;02/02/2018;2;5;11
35;33;3;02/02/2018;2;5;12
43;33;2;02/02/2018;2;5;17
33;34;1;02/02/2018;2;5;20
39;33;1;02/02/2018;2;5;23
40;34;2;03/02/2018;2;6;2
36;32;5;03/02/2018;2;6;5
37;42;1;03/02/2018;2;6;5
41;68;1;03/02/2018;2;6;5
41;83;1;03/02/2018;2;6;11
32;53;1;03/02/2018;2;6;13
33;42;1;04/02/2018;2;7;22
41;75;1;04/02/2018;2;7;22
43;33;2;05/02/2018;2;1;3
35;19;2;05/02/2018;2;1;5
35;17;2;05/02/2018;2;1;6
35;18;1;05/02/2018;2;1;6
35;19;3;05/02/2018;2;1;6
38;16;2;05/02/2018;2;1;6
34;34;2;05/02/2018;2;1;7
36;34;2;05/02/2018;2;1;7
37;34;5;05/02/2018;2;1;7
42;34;5;05/02/2018;2;1;7
32;38;1;05/02/2018;2;1;12
39;34;1;05/02/2018;2;1;14
40;33;3;05/02/2018;2;1;14
41;34;2;05/02/2018;2;1;14
42;32;2;05/02/2018;2;1;16
42;34;3;05/02/2018;2;1;16
33;33;5;05/02/2018;2;1;18
34;34;2;06/02/2018;2;2;1
43;34;6;06/02/2018;2;2;6
38;33;1;06/02/2018;2;2;8
35;32;1;06/02/2018;2;2;9
32;33;3;06/02/2018;2;2;10
36;34;2;06/02/2018;2;2;10
39;34;1;06/02/2018;2;2;10
36;65;1;06/02/2018;2;2;11
39;64;2;06/02/2018;2;2;11
42;33;4;06/02/2018;2;2;11
40;34;2;06/02/2018;2;2;14
37;34;1;06/02/2018;2;2;15
41;34;1;06/02/2018;2;2;15
34;34;1;06/02/2018;2;2;17
35;34;1;06/02/2018;2;2;18
33;33;3;06/02/2018;2;2;19
35;34;1;06/02/2018;2;2;19
36;33;2;06/02/2018;2;2;20
39;33;1;06/02/2018;2;2;20
38;33;1;06/02/2018;2;2;23
43;34;2;07/02/2018;2;3;7
32;34;5;07/02/2018;2;3;8
43;34;4;07/02/2018;2;3;8
37;34;2;07/02/2018;2;3;10
40;34;3;07/02/2018;2;3;10
41;33;1;07/02/2018;2;3;10
42;34;1;07/02/2018;2;3;11
34;33;5;07/02/2018;2;3;12
35;33;1;07/02/2018;2;3;13
33;34;1;07/02/2018;2;3;14
33;34;1;07/02/2018;2;3;15
36;34;1;07/02/2018;2;3;15
42;87;1;07/02/2018;2;3;15
39;33;1;07/02/2018;2;3;17
38;34;2;07/02/2018;2;3;20
32;33;1;08/02/2018;2;4;3
40;34;2;08/02/2018;2;4;3
43;34;6;08/02/2018;2;4;7
34;34;1;08/02/2018;2;4;8
36;34;1;08/02/2018;2;4;8
35;34;3;08/02/2018;2;4;9
36;82;1;08/02/2018;2;4;10
42;34;2;08/02/2018;2;4;10
35;68;1;08/02/2018;2;4;11
38;39;1;08/02/2018;2;4;11
39;33;2;08/02/2018;2;4;11
37;33;1;08/02/2018;2;4;12
33;34;3;08/02/2018;2;4;14
38;78;1;08/02/2018;2;4;15
33;87;1;08/02/2018;2;4;16
